"","ID","F.1","F.3","F.4","W.1","F.2","W.2","W.3","W.4","logFC","logCPM","PValue","FDR"
"1","PmetTSAr1.1-009803",10.5208382358603,5.31593733835427,7.84928046666664,7.49178040494939,2.11209976552111,2.49349636282753,2.30348850857828,2.03807078667516,-1.79539725867208,2.33461313863748,1.88345227722546e-09,3.42995494205529e-05
"2","PmetTSAr1.1-007615",13.3983324542153,21.0088756454138,32.1536790200802,5.54109041271728,5.32487123983491,1.82297633248735,2.51530354384985,2.00976424797134,-2.62660091312648,3.38860262516946,8.21465557655673e-08,0.000747985463523373
"3","PmetTSAr1.1-006181",26.7517040612688,26.4704551026271,13.6653135835341,2.68573259800072,2.40957860573535,1.08959504930279,3.68028623784347,1.81161847704459,-2.95073903387311,3.29632807254679,1.65522664830815e-07,0.00100477774974466
"4","PmetTSAr1.1-004827",2.3379640524134,2.65796866917713,1.84410806144578,2.742274336906,49.1137565193712,35.9356828760438,5.08356084651759,4.16106118946179,3.29494391305418,3.71052343164411,2.50930661085317e-07,0.00114242456725618
"5","PmetTSAr1.1-007885",7.28365724021099,11.1416220927151,16.5496877309236,4.52333911242227,2.91529263409956,0.859103788873351,2.8330260967572,1.58516616741402,-2.26937994289591,2.57816274615339,3.28857700864854e-07,0.00119776551808997
"6","PmetTSAr1.1-000063",12.4991155109794,81.0134286153305,23857.1787061019,8.05719779400217,4.84890509549213,1.59248507205792,6.43388169637383,8.97317276911148,-10.0979744169082,11.5495507531946,7.15011958714332e-07,0.0018601546828781
"7","PmetTSAr1.1-007248",42.9825698866772,56.6547842361592,86.9567878204816,22.3622577370376,13.8625139539836,3.79262892161162,16.0714658012301,8.91655969170384,-2.29278665989847,4.97527925347593,6.96303482629185e-07,0.0018601546828781
"8","PmetTSAr1.1-000098",5.39530165941555,51.9942364326705,10724.0085103502,21.8533820868901,2.08235188149969,2.05346759291679,7.04284992277958,9.36946431096499,-9.03729471894976,10.4018555651909,1.13341109940309e-06,0.00229339439235885
"9","PmetTSAr1.1-014843",17.5347303931005,173.751047798812,32994.6868657436,56.3155719496573,4.99764451559925,6.74710780529802,21.7375179947445,27.145970616965,-9.09848403278927,12.0233400205383,1.09939513517549e-06,0.00229339439235885
"10","PmetTSAr1.1-009246",5.66506674238632,8.70211660182651,45.4879988489958,1.01775130029501,0.892436520642723,0.963872543614003,1.77395092039937,1.13226154815287,-3.67055015112057,3.03142751073319,1.77508157270136e-06,0.00323260105204645
"11","PmetTSAr1.1-024459",18.3440256420129,13.1442012270267,21.0890306514055,4.15581780953796,2.14184764954254,1.76011507964296,3.52142496138979,5.12348350539173,-2.17516818385782,3.11512123691802,2.61476844887108e-06,0.00432886802021738
"12","PmetTSAr1.1-004182",4.49608471617962,19.042707040817,529.259013634938,12.6088077758771,5.681845848092,3.20592389506397,4.02448567015976,2.49097540593631,-5.19670312554671,6.18094498168584,4.42083483598808e-06,0.00605534129784517
"13","PmetTSAr1.1-010789",2.60772913538418,4.40567409548539,26.6213548357429,2.68573259800072,1.24941112889981,1.00578004551026,1.29736709103834,1.41532693519109,-2.86480123257095,2.36384582980227,4.6551412975582e-06,0.00605534129784517
"14","PmetTSAr1.1-012862",143.91967176491,159.769404388346,152.067987836144,54.1952567407093,27.1895659955816,22.6929122768253,48.7439349918692,23.4095075080606,-2.06283446531362,6.30402038985418,4.08822582924246e-06,0.00605534129784517
"15","PmetTSAr1.1-000973",7.1937355458874,18.3873175059514,1118.47518167791,6.95463388534924,4.70016567538501,1.27817880783596,7.38704935509588,1.67008578352548,-6.25719368835201,7.18685600218037,6.98125860972052e-06,0.00793748604699055
"16","PmetTSAr1.1-010717",1.93331642795724,4.98824257092147,21.7510181606425,3.10979563979031,0.951932288685571,1.15245630214718,1.72099716158148,1.21718116426433,-2.64919778061311,2.20114391292049,6.98229867007021e-06,0.00793748604699055
"17","PmetTSAr1.1-022263",8.45263926641769,13.5811275836037,20.6634672526104,3.95792172336949,3.71848550267801,0.921965041717742,3.52142496138979,1.83992501574841,-2.22142499970353,2.82565415314644,7.40965695452415e-06,0.00793748604699055
"18","PmetTSAr1.1-000272",82.2333894589253,694.385212190098,7208.57112736945,182.431920577881,43.8483810475791,33.7774465283864,153.857146245384,35.1284145314428,-4.93702452102748,10.041980705603,8.8499835938374e-06,0.00802506608250755
"19","PmetTSAr1.1-001079",2.60772913538418,2.94925290689518,2220.92080866786,1.86587738387419,2.52857014182105,1.2362713059397,1.98576595567094,2.57589502204778,-8.06174962608891,8.1268280559954,8.83859979299669e-06,0.00802506608250755
"20","PmetTSAr1.1-005061",2.96741591267855,34.5900032290175,312.789098114457,2.31821129511641,2.61781379388532,3.45736890644153,1.93281219685304,3.99122195723886,-4.87526864707977,5.50901809024411,9.71655381245915e-06,0.00802506608250755
