"","ID","F.1","F.2","W.3","W.4","F.3","F.4","W.1","W.2","logFC","logCPM","PValue","FDR"
"1","PmetTSAr1.1-001997",64.9684241487955,47.6263623183,127.989235062844,94.5155327320607,13.0713801675971,26.5740700136545,15.0966442877093,8.94725165485172,-2.39740324168333,5.6414403668123,2.03232120253295e-08,0.000370106014193275
"2","PmetTSAr1.1-004034",74.5001237470964,15.290412387012,52.0800217973964,53.8673431533727,12.9985591081676,3.87735541124497,4.72123519859075,1.04768754740653,-3.1128398277889,4.77329828131569,3.72341552052796e-07,0.00339035600221674
"3","PmetTSAr1.1-000098",5.39530165941555,2.08235188149969,7.04284992277958,9.36946431096499,51.9942364326705,10724.0085103502,21.8533820868901,2.05346759291679,8.81936201522196,10.4018668590849,2.61516619667293e-06,0.00626444695411493
"4","PmetTSAr1.1-001118",1.66355134498646,2.32033495367108,2.64768794089458,3.96291541853504,7.93749547781665,484.243863006826,15.2945403738778,4.79840896712189,5.59232262835248,6.02942818967919,1.99439409354469e-06,0.00626444695411493
"5","PmetTSAr1.1-001482",1.84339473363365,1.45764631704978,3.23017928789139,2.77404079297453,10.2313588498462,1552.83355738152,5.68244475998048,6.03468027306158,7.39990091423734,7.62909041093054,1.49751446669799e-06,0.00626444695411493
"6","PmetTSAr1.1-005796",33.6756745241854,13.535287229748,2.88597985557509,59.5286508941371,5.06106363035098,3.87735541124497,2.26166955621114,1.29913255878409,-3.13532896716289,3.93723404482086,3.01197784303612e-06,0.00626444695411493
"7","PmetTSAr1.1-014673",46.6243985067827,34.9835116091947,36.8028623784347,82.5135603216403,17.3314121442235,1.84410806144578,4.49506824296963,1.36199381162848,-3.00518544636549,4.82318893722885,3.09593227099195e-06,0.00626444695411493
"8","PmetTSAr1.1-014843",17.5347303931005,4.99764451559925,21.7375179947445,27.145970616965,173.751047798812,32994.6868657436,56.3155719496573,6.74710780529802,8.86175877664267,12.0233436927707,2.70444837026207e-06,0.00626444695411493
"9","PmetTSAr1.1-019108",11.3750943319344,20.5557878588041,7.83715630504796,20.4656274828631,5.20670574921,2.60066521485943,5.65417389052784,2.49349636282753,-1.91525411747603,3.26170243202424,1.95081355206839e-06,0.00626444695411493
"10","PmetTSAr1.1-000063",12.4991155109794,4.84890509549213,6.43388169637383,8.97317276911148,81.0134286153305,23857.1787061019,8.05719779400217,1.59248507205792,9.51348747690328,11.5495558757953,4.84492419899557e-06,0.00854534788988762
"11","PmetTSAr1.1-019196",13.2184890655681,9.43007923479144,52.0270680385785,27.4573425427071,7.53697965095434,3.54636165662649,7.26561344932828,3.72976766876723,-2.20925984689824,3.96413195442498,5.6308920256247e-06,0.00854534788988762
"12","PmetTSAr1.1-020838",16.995200227159,24.5717522016963,7.25466495805115,19.3899790121179,6.33543217036742,3.30993754618473,6.47402910465438,3.52023015928592,-1.79436370775926,3.46503700446081,5.51768526980066e-06,0.00854534788988762
