"","ID","F.1","F.2","W.2","W.3","F.3","F.4","W.1","W.4","logFC","logCPM","PValue","FDR"
"1","PmetTSAr1.1-000098",5.39530165941555,2.08235188149969,2.05346759291679,7.04284992277958,51.9942364326705,10724.0085103502,21.8533820868901,9.36946431096499,9.3479182584272,10.4018676745771,3.36508708087544e-07,0.00382547569504253
"2","PmetTSAr1.1-014843",17.5347303931005,4.99764451559925,6.74710780529802,21.7375179947445,173.751047798812,32994.6868657436,56.3155719496573,27.145970616965,9.34795000501713,12.0233439579274,4.20128020981004e-07,0.00382547569504253
"3","PmetTSAr1.1-000063",12.4991155109794,4.84890509549213,1.59248507205792,6.43388169637383,81.0134286153305,23857.1787061019,8.05719779400217,8.97317276911148,9.88256011479967,11.5495562456777,1.54626762054278e-06,0.00938635987923485
"4","PmetTSAr1.1-001118",1.66355134498646,2.32033495367108,4.79840896712189,2.64768794089458,7.93749547781665,484.243863006826,15.2945403738778,3.96291541853504,5.4799353458727,6.02944359323918,4.1147064158488e-06,0.0158487805928953
"5","PmetTSAr1.1-005061",2.96741591267855,2.61781379388532,3.45736890644153,1.93281219685304,34.5900032290175,312.789098114457,2.31821129511641,3.99122195723886,5.00793706479563,5.50933083334598,4.35143061690608e-06,0.0158487805928953
"6","PmetTSAr1.1-001079",2.60772913538418,2.52857014182105,1.2362713059397,1.98576595567094,2.94925290689518,2220.92080866786,1.86587738387419,2.57589502204778,8.05666625223011,8.12688667277159,9.31491601692124e-06,0.0254849395810235
"7","PmetTSAr1.1-001482",1.84339473363365,1.45764631704978,6.03468027306158,3.23017928789139,10.2313588498462,1552.83355738152,5.68244475998048,2.77404079297453,6.96348888459275,7.62909589368202,9.79597919209074e-06,0.0254849395810235
"8","PmetTSAr1.1-004182",4.49608471617962,5.681845848092,3.20592389506397,4.02448567015976,19.042707040817,529.259013634938,12.6088077758771,2.49097540593631,5.01523547075537,6.1811504955168,1.56509532150198e-05,0.0283484190670172
"9","PmetTSAr1.1-004827",2.3379640524134,49.1137565193712,35.9356828760438,5.08356084651759,2.65796866917713,1.84410806144578,2.742274336906,4.16106118946179,-3.01595326030236,3.71006629694454,1.55557610947039e-05,0.0283484190670172
"10","PmetTSAr1.1-013353",614.659741548916,6.48503871667045,5.28034523892889,9.29338467253998,2.65796866917713,2.60066521485943,4.41025563461172,4.84041811835351,-5.4509634003237,6.34436408846905,1.357949272523e-05,0.0283484190670172
"11","PmetTSAr1.1-014155",1675.5109303315,2.5880659098639,1.65534632490231,7.41352623450482,2.91284237718042,1.74953841726907,4.21235954844324,2.94388002519746,-7.15485276178098,7.73025550692723,1.71233106219971e-05,0.0283484190670172
"12","PmetTSAr1.1-013742",1.97827727511903,8.24016387393447,4.42124145005554,2.51530354384985,5.42516892749854,1254.0880514273,8.79224039977079,2.46266886723249,6.20915933615462,7.33042120637329,3.70258439894893e-05,0.0561898037410491
"13","PmetTSAr1.1-000272",82.2333894589253,43.8483810475791,33.7774465283864,153.857146245384,694.385212190098,7208.57112736945,182.431920577881,35.1284145314428,4.69397582240536,10.0419942363742,4.36076973299764e-05,0.0610876750827846
"14","PmetTSAr1.1-000973",7.1937355458874,4.70016567538501,1.27817880783596,7.38704935509588,18.3873175059514,1118.47518167791,6.95463388534924,1.67008578352548,5.79956789248736,7.1869647493104,5.55254353214176e-05,0.0722266930455954
"15","PmetTSAr1.1-000525",12.4091938166558,14.8441941266906,14.772394418432,13.688546654425,16.8944857876464,1515.71497204216,14.4464142902986,12.2001181813472,4.80618588183496,7.65699587520844,0.000109728619507734,0.0839222420786042
"16","PmetTSAr1.1-001158",13.7580192315096,14.3979758663693,10.5397367269096,27.4300470676679,11.5421379195774,2114.43538932489,23.1821129511641,14.917545896914,5.03201255905787,8.12273933431844,0.000123472989919905,0.0839222420786042
"17","PmetTSAr1.1-001318",2.83253337119316,2.55831802584247,3.77167517066349,4.60697701715657,2.36668443145909,434.878508746585,2.51610738128489,3.42509118316243,5.00623034128591,5.83483931062985,0.000124424827638368,0.0839222420786042
"18","PmetTSAr1.1-001799",44.7360429259872,30.8188078461954,25.1235473868085,72.4936958216936,121.501937658138,2144.31939688473,119.896757348643,43.0825519072167,3.8098350859934,8.3452656142752,7.37806665332542e-05,0.0839222420786042
"19","PmetTSAr1.1-001800",7.05885300440201,4.96789663157782,3.81358267255975,17.2099716158148,23.1206863688696,278.744026210842,24.9066359877751,6.93510198243632,3.33487407769448,5.51807322194283,0.000106873622583806,0.0839222420786042
"20","PmetTSAr1.1-006684",6.69916622710764,5.08688816766352,7.87861035649707,14.6946680719649,21.5550335911351,753.530924799997,13.5700173372668,4.58565927001912,4.5280579606531,6.69226087728906,0.000103746972709839,0.0839222420786042
"21","PmetTSAr1.1-008485",3.14725930132574,1.57663785313548,1.02673379645839,3.49494808198085,8.11954812639043,100.054683538955,3.05325390088503,1.89653809315605,3.61200056754373,3.93247093200768,0.000117411804020051,0.0839222420786042
"22","PmetTSAr1.1-012335",58.9436706291149,18.3841923252401,13.3894468558554,74.2941236215019,140.071307812664,3776.44960090842,84.8691500968229,26.5515333041848,4.60934902070244,9.03364514413109,0.000107736456199963,0.0839222420786042
"23","PmetTSAr1.1-016155",3.50694607862011,1.54688996911405,1.36199381162848,6.32797417873805,5.38875839778378,227.298139778714,5.99342432395951,3.651543492793,4.24760134457469,4.99318900833827,8.71673178707173e-05,0.0839222420786042
