"","ID","F.1","F.2","W.1","W.3","F.3","F.4","W.2","W.4","logFC","logCPM","PValue","FDR"
"1","PmetTSAr1.1-000063",12.4991155109794,4.84890509549213,8.05719779400217,6.43388169637383,81.0134286153305,23857.1787061019,1.59248507205792,8.97317276911148,9.55446576239834,11.5495587467201,4.4480073930279e-06,0.0217278555351154
"2","PmetTSAr1.1-005061",2.96741591267855,2.61781379388532,2.31821129511641,1.93281219685304,34.5900032290175,312.789098114457,3.45736890644153,3.99122195723886,5.1711656379772,5.50947332342897,1.32188603354508e-06,0.0217278555351154
"3","PmetTSAr1.1-014155",1675.5109303315,2.5880659098639,4.21235954844324,7.41352623450482,2.91284237718042,1.74953841726907,1.65534632490231,2.94388002519746,-7.50885640138466,7.73028470296359,4.77246840593386e-06,0.0217278555351154
"4","PmetTSAr1.1-014168",12.3192721223322,6.51478660069188,18.6022320998366,17.2099716158148,2.80361078803616,3.21536790200802,5.34320649177328,4.72719196353823,-1.75780926779351,3.15580393901243,3.23101162460003e-06,0.0217278555351154
"5","PmetTSAr1.1-001482",1.84339473363365,1.45764631704978,5.68244475998048,3.23017928789139,10.2313588498462,1552.83355738152,6.03468027306158,2.77404079297453,7.0053522401487,7.62913296803937,8.85434917009337e-06,0.0307181003684325
"6","PmetTSAr1.1-014164",17.5796912402623,8.32940752599875,21.8533820868901,19.8576595567094,3.24053714461322,3.78278576706826,7.37572033374194,6.45389082447135,-1.69080967660271,3.47604258569032,1.01207293509744e-05,0.0307181003684325
"7","PmetTSAr1.1-001079",2.60772913538418,2.52857014182105,1.86587738387419,1.98576595567094,2.94925290689518,2220.92080866786,1.2362713059397,2.57589502204778,7.9511624353436,8.1269133663986,1.34237080124221e-05,0.0320555384588198
"8","PmetTSAr1.1-014843",17.5347303931005,4.99764451559925,56.3155719496573,21.7375179947445,173.751047798812,32994.6868657436,6.74710780529802,27.145970616965,8.36644885758551,12.0233457508424,1.40818355757816e-05,0.0320555384588198
"9","PmetTSAr1.1-004353",4.49608471617962,5.47361065994203,3.19460824814823,2.46234978503196,2.54873708003287,1030.0052795506,12.4674818141376,7.27478044688218,6.07222653529074,7.0601691854206,1.63745294384452e-05,0.0331329506226139
"10","PmetTSAr1.1-000098",5.39530165941555,2.08235188149969,21.8533820868901,7.04284992277958,51.9942364326705,10724.0085103502,2.05346759291679,9.36946431096499,8.21145192531429,10.4018731887277,1.93836785075112e-05,0.0352996169300287
"11","PmetTSAr1.1-013353",614.659741548916,6.48503871667045,4.41025563461172,9.29338467253998,2.65796866917713,2.60066521485943,5.28034523892889,4.84041811835351,-5.36477925295184,6.34443588555265,2.24545045537495e-05,0.0359875556029534
"12","PmetTSAr1.1-014165",15.1068446463635,8.35915541002017,22.0795490425112,19.7782289184825,3.71387403090504,4.01920987751002,7.71098034891202,6.2557450535446,-1.58431166495704,3.45267845987612,2.37137261674505e-05,0.0359875556029534
"13","PmetTSAr1.1-008821",1.97827727511903,2.43932648975678,2.48783651183225,2.14462723212461,2.29386337202958,64.2600732180721,16.5115557471268,2.29282963500956,3.23361172469922,3.56169902507588,3.96542938593757e-05,0.0555495650363916
"14","PmetTSAr1.1-001318",2.83253337119316,2.55831802584247,2.51610738128489,4.60697701715657,2.36668443145909,434.878508746585,3.77167517066349,3.42509118316243,5.14821838419652,5.8349625076934,7.15541772699462e-05,0.0868715414841993
"15","PmetTSAr1.1-024782",1.61859049782466,2.88554475007814,1.86587738387419,2.25053474976039,2.18463178288532,10.1662367489959,8.8634366510592,5.88776005039492,1.64650855072308,2.1778557197703,6.90166494688242e-05,0.0868715414841993
"16","PmetTSAr1.1-015131",1.43874710917748,0.922184404664147,1.38527260317932,1.32384397044729,1.3836001291607,107.66753989518,1.86488383438361,1.24548770296816,4.46304381485078,3.87002655988508,8.03494352411221e-05,0.0914527228235047
"17","PmetTSAr1.1-000525",12.4091938166558,14.8441941266906,14.4464142902986,13.688546654425,16.8944857876464,1515.71497204216,14.772394418432,12.2001181813472,4.81495836903692,7.6570304655307,0.000113101361618736,0.10883634767743
"18","PmetTSAr1.1-008405",5.26041911793016,4.28369529908507,3.10979563979031,3.04484113202877,3.93233720919357,121.616562411245,12.4884355650858,4.72719196353823,3.18389243022678,4.30711789783233,0.000119444943294642,0.10883634767743
"19","PmetTSAr1.1-008580",9.03713027952104,8.18066810589163,5.73898649888576,5.87786722878597,7.10005329437728,234.01258451526,21.5404559746782,8.66180084336944,3.23340806998942,5.22898744402034,0.000125716292419229,0.10883634767743
"20","PmetTSAr1.1-009036",3.05733760700214,3.83747703876371,1.78106477551627,1.82690467921726,2.65796866917713,106.674558631325,4.86127021996628,4.16106118946179,3.49227064695357,4.00774582299163,0.000131480953758907,0.10883634767743
"21","PmetTSAr1.1-009781",2.11315981660442,1.75512515726402,1.69625216715835,1.53565900571886,2.4395054908886,69.5559732919676,3.58309141213032,1.9531511705637,3.44564977054812,3.40043588070539,0.000108896143223847,0.10883634767743
"22","PmetTSAr1.1-013742",1.97827727511903,8.24016387393447,8.79224039977079,2.51530354384985,5.42516892749854,1254.0880514273,4.42124145005554,2.46266886723249,5.87702713891601,7.33046637835901,0.000126303706201742,0.10883634767743
"23","PmetTSAr1.1-014379",4.8108106463122,13.9815054900693,14.3898725513934,8.73737020495211,4.66054780348867,332.696008213653,46.9154483728642,26.5232267654809,3.29153286388716,5.82236845430474,0.000141426101578177,0.111978727645225
"24","PmetTSAr1.1-012460",30.7532194586686,30.2833459338097,4.21235954844324,11.8086882163898,9.06622189897406,3.26265272409637,1.84393008343548,2.83065387038217,-2.1809629392304,3.56088074685855,0.000161389572162469,0.113040980717335
"25","PmetTSAr1.1-017485",4.85577149347399,4.78940932744928,3.25114998705351,4.79231517301919,2.51232655031811,1.93867770562248,2.01156009102053,1.9531511705637,-1.06963456037337,1.73263064644579,0.000158164686600042,0.113040980717335
"26","PmetTSAr1.1-021028",8.72240434938847,8.24016387393447,9.52728300553941,8.15487885795531,25.7786550380467,285.222046836947,8.88439040200733,8.09567006929301,3.24197610264433,5.50170420383308,0.000159554784934798,0.113040980717335
"27","PmetTSAr1.1-008489",10.2960340000513,8.56739059817014,4.1840886789906,2.75359545853036,8.66570607211175,64.8747759052206,23.1958022995805,13.5305255004268,2.09611871746291,4.09028306546595,0.000198723598384895,0.134035387043975
"28","PmetTSAr1.1-000973",7.1937355458874,4.70016567538501,6.95463388534924,7.38704935509588,18.3873175059514,1118.47518167791,1.27817880783596,1.67008578352548,5.44028862478218,7.18701427598818,0.00021232166827465,0.138092496462487
"29","PmetTSAr1.1-004361",14.0727451616422,9.16234827859862,2.31821129511641,21.3403648036103,10.0857167309872,1150.25058212128,6.72615405434989,32.0146952740224,4.67591861789276,7.28273233074904,0.000239344651612478,0.150300187948788
"30","PmetTSAr1.1-004337",4.31624132753244,3.30201512637807,1.21564738646349,2.1975809909425,5.24311627892476,8.46398315381523,11.566470523368,5.23670966020702,1.47635917254226,2.39334004331546,0.000262776286981212,0.159513965407162
"31","PmetTSAr1.1-004510",17.0401610743208,12.8808337812766,17.7823768857101,13.0266246692013,39.5054247405095,491.478440786344,18.7955146004731,12.6530228006083,3.21075364990427,6.28309363845598,0.000299369734915019,0.170154309174462
"32","PmetTSAr1.1-005606",3.82167200875268,4.04571222691368,8.59434431360232,4.34220822306711,3.45900032290175,292.456624616465,6.95664531477933,4.92533773446498,3.88540933689839,5.35917044471767,0.000310354317972343,0.170154309174462
"33","PmetTSAr1.1-006684",6.69916622710764,5.08688816766352,13.5700173372668,14.6946680719649,21.5550335911351,753.530924799997,7.87861035649707,4.58565927001912,4.29659077035102,6.6923261094884,0.00031754745443324,0.170154309174462
"34","PmetTSAr1.1-016038",2.24804235808981,2.11209976552111,1.5831686893478,2.32996538798723,1.34718959944595,156.370906646184,1.55057757016166,1.44363347389491,4.27706417548109,4.39842320936726,0.000317678683868635,0.170154309174462
"35","PmetTSAr1.1-001158",13.7580192315096,14.3979758663693,23.1821129511641,27.4300470676679,11.5421379195774,2114.43538932489,10.5397367269096,14.917545896914,4.77114556007841,8.12276464893844,0.00035682854757194,0.18566299085236
"36","PmetTSAr1.1-004182",4.49608471617962,5.681845848092,12.6088077758771,4.02448567015976,19.042707040817,529.259013634938,3.20592389506397,2.49097540593631,4.3677961731539,6.1812441099597,0.000380525234729542,0.187290406747559
"37","PmetTSAr1.1-008232",3.77671116159088,5.8008373841777,12.7501621231403,11.3056275076199,9.90366408241343,218.692302158634,24.5997036131052,7.50123275651275,2.95262181413367,5.20102548349295,0.000373284276239462,0.187290406747559
"38","PmetTSAr1.1-003883",234.515778795929,1.7253772732426,1.41354347263196,1.05907517635783,4.00515826862308,2.36424110441766,1.96965258912427,2.00976424797134,-4.52599773712204,4.95937760015373,0.000425829222640157,0.204073051934208
"39","PmetTSAr1.1-001118",1.66355134498646,2.32033495367108,15.2945403738778,2.64768794089458,7.93749547781665,484.243863006826,4.79840896712189,3.96291541853504,4.51214663428085,6.02954776227114,0.000452101853642916,0.209927056558599
"40","PmetTSAr1.1-018468",2.51780744106059,2.70705744594959,4.1840886789906,4.28925446424922,3.34976873375749,165.875155885943,2.6820801213607,2.71742771556688,3.66951416680996,4.55532365044409,0.000461099459795944,0.209927056558599
"41","PmetTSAr1.1-014410",3.86663285591448,3.59949396659232,5.17356910983297,3.73323999666136,5.27952680863951,27.4251968112449,9.32441917191807,6.68034313410192,1.56827483792941,3.03003691606547,0.000599367206731598,0.266221370775345
"42","PmetTSAr1.1-004856",5.35034081225375,9.31108769870574,5.54109041271728,81.1251585090099,5.42516892749854,5.29590007389556,4.12788893678171,4.61396580872294,-2.38059425677738,3.92487528016891,0.000657789343225876,0.285214326892534
"43","PmetTSAr1.1-000272",82.2333894589253,43.8483810475791,182.431920577881,153.857146245384,694.385212190098,7208.57112736945,33.7774465283864,35.1284145314428,4.10772122846936,10.0420003978144,0.000688924528921832,0.291767548748732
"44","PmetTSAr1.1-008485",3.14725930132574,1.57663785313548,3.05325390088503,3.49494808198085,8.11954812639043,100.054683538955,1.02673379645839,1.89653809315605,3.29848326575513,3.93286273885805,0.000739481441741123,0.306061284898809
"45","PmetTSAr1.1-021083",1.79843388647185,2.3500828376925,1.61143955880043,1.85338155862621,1.52924224801972,6.43073580401604,7.10332157141624,3.99122195723886,1.32260969801435,1.76435900987057,0.000835357258343175,0.338059800704168
"46","PmetTSAr1.1-016155",3.50694607862011,1.54688996911405,5.99342432395951,6.32797417873805,5.38875839778378,227.298139778714,1.36199381162848,3.651543492793,3.77207542811246,4.99339375717011,0.000863535957510198,0.341866376569961
"47","PmetTSAr1.1-016471",4.90073234063579,5.89008103624197,38.6745494112104,55.2837242058788,6.48107428922644,7.2818626016064,6.34898653728354,6.48219736317517,-1.97820685823096,4.04475737544149,0.000926896304861279,0.351660595996432
"48","PmetTSAr1.1-022849",7.95806994763793,8.44839906208444,10.969097347624,11.8616419752077,6.95441117551826,246.826771301204,13.1799093463741,11.0112435557866,2.82351415438511,5.30875413385642,0.000915431976675342,0.351660595996432
"49","PmetTSAr1.1-026521",1.66355134498646,2.02285611345684,2.40302390347433,2.56825730266774,1.85693701545252,50.1691962357428,2.72398762325697,2.3494427124172,2.71587241900757,3.03713568442879,0.000980353030314429,0.364351204797063
"50","PmetTSAr1.1-012459",126.564784760456,109.025994938519,11.3931603894136,36.9087698960704,32.878708332424,12.1994840987951,2.80780262704949,11.5490677911593,-2.2562241266384,5.42470358198355,0.00102288320244019,0.372554519992766
"51","PmetTSAr1.1-012335",58.9436706291149,18.3841923252401,84.8691500968229,74.2941236215019,140.071307812664,3776.44960090842,13.3894468558554,26.5515333041848,4.0642383055212,9.03365808161169,0.00107466213875191,0.383738670760999
"52","PmetTSAr1.1-018066",14.2525885502894,24.1552818253964,6.2761330184859,10.9084743164857,9.10263242868882,3.87735541124497,3.68786016687097,5.15179004409555,-1.34930189383535,3.28326810904954,0.00145331984061269,0.508969377257648
"53","PmetTSAr1.1-009511",2.11315981660442,1.07092382477127,1.35700173372668,1.66804340276359,4.07797932805259,19.1976377678714,1.78106883059109,1.13226154815287,2.07115074767983,2.01941694811509,0.00156787444962448,0.535645693725377
"54","PmetTSAr1.1-017426",2.15812066376622,1.78487304128545,3.3925043343167,5.82491346996808,1.56565277773448,1.93867770562248,1.08959504930279,1.27379424167198,-1.18573702707953,1.28999052093696,0.00158831845923729,0.535645693725377
"55","PmetTSAr1.1-005114",16.0060615895995,18.6519232814329,21.3727773061952,22.2670555829234,21.8099072991384,341.207276189557,20.9747046990786,25.3909652173281,2.38573138422368,5.92964177249678,0.00162743510083254,0.538858556750205
"56","PmetTSAr1.1-014166",10.7006816245075,8.50789483012729,16.8777090632256,13.7150235338339,4.11438985776735,4.3502036321285,8.63294539062977,6.22743851484078,-1.08882047563006,3.20364962700502,0.00172903595966774,0.542887480370849
"57","PmetTSAr1.1-014169",8.49760011357949,6.72302178884185,11.9020360395611,12.3911795633866,3.8231056200493,3.92464023333332,6.57947779771298,4.89703119576116,-1.03439116629928,2.89005221870197,0.00171208426263119,0.542887480370849
"58","PmetTSAr1.1-024465",2.20308151092802,3.59949396659232,2.03550260059002,2.1975809909425,1.78411595602301,9.69338852811241,9.03106665864425,5.40654889242995,1.36623961784058,2.18714077892511,0.0016814623877212,0.542887480370849
"59","PmetTSAr1.1-010153",2.92245506551675,1.84436880932829,2.99671216197976,2.09167347330672,12.343169573302,18.6775047248995,2.34682010619062,1.6983923222293,1.82674559122429,2.49389888347333,0.00177157077549486,0.546814837161642
"60","PmetTSAr1.1-009651",2.96741591267855,1.81462092530687,3.19460824814823,4.52754637892973,4.62413727377392,70.9272331325298,2.32586635524249,2.12299040278663,2.67421341185543,3.52957542853656,0.00183768343577432,0.557767550814769
"61","PmetTSAr1.1-001754",10.1611514585659,8.1509202218702,17.3865847133731,17.0511103393611,14.4185697670431,503.725209707227,2.34682010619062,15.879968212844,3.34530776783616,6.20189232375893,0.00202257178577678,0.559184279725319
