"","ID","U.1","U.2","U.4","R.4","U.3","R.1","R.2","R.3","logFC","logCPM","PValue","FDR"
"1","PmetTSAr1.1-008995",1.55279194522098,1.05344258628299,0.818237550970873,2.48289883526727,4.84532324072733,4.72578453567242,9.72380137029453,10.8194697987439,2.34473408610476,2.19170785055312,1.78282134975776e-07,0.00308267639586615
"2","PmetTSAr1.1-008577",3.89560084502808,2.72139334789774,3.75025544194984,6.86676709128605,11.0630212721809,10.3919037493613,24.13863790645,26.6749109947214,2.06605324623268,3.49212364884795,2.35750206433692e-06,0.0151813236668467
"3","PmetTSAr1.1-014871",47.6734369146793,391.705068332893,189.217433662014,294.456283744978,22.5181496274264,1.78422477367224,29.3578028591959,27.3437509459165,-3.51040617601242,6.9719637194964,2.63396975308196e-06,0.0151813236668467
"4","PmetTSAr1.1-006173",5.14873118678536,10.3588520984494,7.46641765260922,8.41857886332809,85.7314129472043,47.3301787934947,33.582841154276,6.17693366691926,2.46149979794883,4.67892096376813,1.26461320343103e-05,0.0546660672513147
"5","PmetTSAr1.1-005977",40.3725905757455,169.033641657325,74.9369223764158,21.7253648085886,17.0286504645215,6.94400992996763,2.2057185216962,21.4422219647834,-2.68431719702466,5.46746369084432,4.81568566310203e-05,0.138005856166687
"6","PmetTSAr1.1-009132",4.19526244849178,65.1378665851652,2.21606003387945,33.2087719216997,4.67727734798534,2.96567090759034,0.683462077145302,1.73111516779903,-3.37642026146255,3.84530483216215,5.58695849382226e-05,0.138005856166687
"7","PmetTSAr1.1-014155",2.5879865753683,905.565583233519,2.38652619033171,9.58243769235962,3.02482606935579,3.97833902237729,4.22503829508005,4.72122318490644,-5.84895162464097,6.8704799327642,4.54464584178873e-05,0.138005856166687
"8","PmetTSAr1.1-000784",112.046197731472,114.474094376085,139.884527984729,81.5089133265084,603.872915568335,117.807057353548,571.560695241785,569.025424360849,2.05569228535535,8.17412414640653,6.97110548089419e-05,0.148616432270297
"9","PmetTSAr1.1-001905",45.7392574741409,26.2921712159797,41.1505301675768,93.1087063225227,24.3666544475883,9.30690219780384,15.6574948582378,14.4390742405055,-1.69355412392305,5.07950872817252,7.73551495247628e-05,0.148616432270297
"10","PmetTSAr1.1-007989",1.68900176497721,2.23856549585136,3.98890806098301,0.853496474623124,59.4042230842928,6.14834212549218,3.97650663066358,2.7147033313212,3.03994472994308,3.35283980307708,0.000198071813542923,0.340275368352763
"11","PmetTSAr1.1-014673",10.3791882654245,10.0954914518787,12.8531481965008,24.0530824666517,28.2037023318637,38.9395001281171,33.9245721928486,50.2416833927127,1.39878554974349,4.70892185833033,0.000216472676645677,0.340275368352763
"12","PmetTSAr1.1-005797",2.26108300795336,3.68704905199048,3.20476374130259,2.32771765806307,114.10316117181,3.71311642088547,2.11251914754003,5.11465845031531,3.44409066095759,4.10059424133894,0.000262260970970604,0.348827265311747
"13","PmetTSAr1.1-016554",3.40524549390566,2.63360646570749,4.70486591808252,6.51760944257659,6.88988160242152,9.49979136252517,20.5038623143591,14.9505400855371,1.58501701674183,3.12188517689451,0.000242407123575586,0.348827265311747
"14","PmetTSAr1.1-005796",2.17935711609962,3.02864743556361,3.06839081614077,2.52169412956832,96.6263883266432,3.15856007231167,2.01931977338385,4.95728434415176,3.30423970628923,3.8859831662924,0.000332023806859744,0.410073117457988
"15","PmetTSAr1.1-009807",3.84111691712559,2.06299173147086,3.06839081614077,4.38386825601877,2.43666544475883,3.80956100324613,28.6122078659465,33.5206846128357,2.35280473305424,3.36071890466078,0.000403291577207425,0.43690159567559
"16","PmetTSAr1.1-037994",3.67766513341812,19.1375403174744,15.3760473119943,3.37519060419145,2.24061190322651,3.08622663554117,1.83292102507149,3.85566560100692,-1.91454903142176,2.72580917385759,0.000404281159609591,0.43690159567559
"17","PmetTSAr1.1-013353",3.56869727761313,217.404213744153,3.51160282291666,3.4139858984925,3.05283371814612,5.06334057393473,5.28129786885006,3.6196044417616,-3.74168744438859,4.93648737297186,0.000468069429351121,0.476081676641778
"18","PmetTSAr1.1-015235",19.8866336844091,16.1527863230059,20.8309643184668,11.1730447587027,9.49459293992233,5.20800744747573,1.6775887348112,6.3343077730828,-1.58235669864468,3.51154974442598,0.000521654951042556,0.501107542137602
"19","PmetTSAr1.1-006674",13.1578685884515,87.7429887491544,25.9108557807443,23.9754918780496,13.9758167463754,10.343681458181,5.65409536547477,14.3997307139646,-1.7640418184973,4.61061853871473,0.000697194257461882,0.634483468724916
"20","PmetTSAr1.1-002724",3.24179371019819,4.4332375506076,31.6385186375404,4.53904943322298,457.672988882805,33.2492697688381,3.60370913403887,38.7140301162328,3.6034476509584,6.17446573780099,0.00074238257096628,0.641826851728897
"21","PmetTSAr1.1-009228",2.77868032302702,202.612124095096,6.98911241454288,4.92700237623349,7.84214166129278,2.33878112224604,2.95131351494562,7.39658298968675,-3.4032595361711,4.89424005540163,0.000880718782188424,0.692204930128184
"22","PmetTSAr1.1-010228",8.25431507722733,5.75004078346134,5.86403578195793,5.27616002494295,8.54233288105107,15.7204669247878,25.1016981060638,12.7079590727065,1.30168671730354,3.45615803646595,0.000843093963028388,0.692204930128184
"23","PmetTSAr1.1-000001",812.818478413306,5008.02216174826,1404.1638239286,7358.92419478918,372.221652423504,23.8218118430834,1954.39087605504,1326.82108906487,-1.98767850730323,11.1565134321635,0.0251589926455023,1
"24","PmetTSAr1.1-000002",13575.4606538601,141050.256155951,35492.622062001,39678.7019475803,19747.072856111,3384.7708402386,3602.68394092315,66562.0470418238,-1.30046441169546,15.3015935041642,0.118862092578948,1
"25","PmetTSAr1.1-000003",120.709142267968,39109.4949501671,23572.7078856138,13048.4868758041,4342.89402907757,205.49929386498,4011.5495953463,20400.5627560869,-1.38908935464445,13.6774460603871,0.192760441651393,1
"26","PmetTSAr1.1-000004",1766.61412027431,2972.28825719747,2518.56927511964,6114.68151596587,1368.28567400285,794.148802303278,4566.36546969803,4931.55367779402,-0.197622702494212,11.6115375328597,0.736935371311851,1
"27","PmetTSAr1.1-000005",5357.67705029141,56733.1065908296,13756.7211053917,15014.6323909814,8214.86745139451,1471.88899369724,1559.9711246261,25664.8839813637,-1.29960500879898,13.9632342173616,0.114223596062546,1
"28","PmetTSAr1.1-000006",5017.1252589369,4103.90506207088,5181.28473213531,4694.61856337019,4956.03747639551,5856.71781957912,5806.25887701376,5214.00085483105,0.200744047317764,12.3173589174073,0.622461677882617,1
"29","PmetTSAr1.1-000007",5563.38112008727,8671.63211619394,6715.37786051183,7468.13294824664,5792.00977748932,4844.89359488783,2617.5976225504,5201.4502698645,-0.62274397275061,12.516528760087,0.156478258212205,1
"30","PmetTSAr1.1-000008",57.4805439371276,1858.3166156443,102.859278803297,1422.31307966514,19.4933235580706,5.13567401070523,1117.86436008725,1322.611331725,-0.481165693160674,9.5280418763179,0.678582706208913,1
"31","PmetTSAr1.1-000009",1608.09313204201,1816.04723186969,1648.81685166889,1943.37267742255,1539.80451519484,1572.19135935232,1991.76382509167,2101.21972196915,0.0382760867964475,10.795816110911,0.925721876604199,1
"32","PmetTSAr1.1-000010",611.173461246188,763.263047203125,652.817192749595,747.274958826846,612.359233151805,654.280046734728,809.99576079134,814.529029975983,0.0594076818319496,9.46816095651884,0.883490084644652,1
"33","PmetTSAr1.1-000011",585.429805312261,721.1692371929,632.12260135629,714.454139848157,587.964571055426,607.215090542725,778.090508371875,767.592202812705,0.0469088999352549,9.39728059156322,0.907823124032186,1
"34","PmetTSAr1.1-000012",37.2942486492548,579.568996220027,172.068538322917,798.756314364341,36.8860734568664,45.5459540198224,193.1091032516,301.646817988981,-1.45983711922203,8.08023879976888,0.0608137638371118,1
