"","ID","F.1","F.2","F.4","W.3","F.3","W.1","W.2","W.4","logFC","logCPM","PValue","FDR"
"1","PmetTSAr1.1-008446",46.9825965921311,41.2971202993468,20.0721556229324,15.6746002780607,2.13740703974904,1.23182955437074,1.39577807269358,2.90912719948798,-4.01453787154775,4.04414204514276,1.2718349269272e-16,2.13388464039846e-12
"2","PmetTSAr1.1-014155",1667.47947104987,2.57736690533943,1.75988094324288,7.37628248379328,2.89817903694785,4.17142280911911,1.64576817526556,2.90912719948798,-7.1728164711985,7.72345466844997,1.93846107393688e-05,0.145507184838062
"3","PmetTSAr1.1-014999",45.7744726797621,27.5511634708698,54.1757944419904,99.7905644593177,11.4840344339059,26.6243160501495,6.68723524380058,8.16793406010088,-2.10164624815858,5.13273627425205,2.60174963949331e-05,0.145507184838062
"4","PmetTSAr1.1-001318",2.81895579552787,2.54774199838151,437.4493252704,4.58383268635725,2.35477046752013,2.49165523497719,3.74985153857976,3.3846576070966,-5.22044839984529,5.84305245713934,6.07369813217751e-05,0.152470773219752
"5","PmetTSAr1.1-003449",105.867450987602,34.2463924433607,54.7465666397989,16.8073865166433,16.0848936550606,12.7102413110072,3.99984164115175,14.2099674744221,-2.17100568414073,5.01596043134104,5.61671091289617e-05,0.152470773219752
"6","PmetTSAr1.1-007313",21.2987771217661,3.94011262540396,0.951286996347505,40.9910555170798,1.48531675643577,0.699903155892468,0.249990102571984,3.04898908407875,-3.61437873865016,3.19303460309676,6.36127913063692e-05,0.152470773219752
"7","PmetTSAr1.1-013353",611.713407629548,6.45822971682754,2.61603923995564,9.24669697075515,2.64458837121491,4.367395692769,5.24979215401167,4.78327645300428,-5.20630866407828,6.3377369063366,5.58579247887085e-05,0.152470773219752
"8","PmetTSAr1.1-001158",13.6920710068496,14.3384549676355,2126.93503078357,27.2922451900351,11.4840344339059,22.956823513273,10.4787517994757,14.741442635867,-5.19251065351379,8.13041704676693,8.52632996060752e-05,0.178818455098841
"9","PmetTSAr1.1-008965",2.50573848491366,3.16986504449792,176.225916073375,2.39729180723282,1.55777123235947,0.615914777185372,3.35403387617412,2.85318244565168,-4.45478113309,4.58913197064037,0.000123045581514912,0.213890593196367
"10","PmetTSAr1.1-013742",1.96879452386073,8.20609922734509,1261.50168585643,2.50266727128701,5.39785845631537,8.70679525930231,4.39565930355739,2.43359679187937,-5.92658479123547,7.33866517607052,0.00012748277100749,0.213890593196367
"11","PmetTSAr1.1-010072",19.5089639182564,3.34761448624547,38.3844303026218,2.76610593142248,3.55026932026111,0.363949641064084,0.104162542738327,1.56645310741661,-3.52145659092493,3.12049592322703,0.000150743625492977,0.229925140774652
"12","PmetTSAr1.1-000525",12.3497111042173,14.7828285720043,1524.67523339596,13.619778729004,16.8094384142975,14.3060205064421,14.6869185261041,12.0560944517242,-4.75751204628299,7.66456748564727,0.000178522754957657,0.249604565223297
"13","PmetTSAr1.1-000063",12.4392017643928,4.82885983414169,23998.2121855581,6.40155944129203,80.6056044651121,7.97889597717414,1.58327064962257,8.86724348305472,-7.92213704945878,11.5579852070429,0.000250953070433933,0.299108907652599
"14","PmetTSAr1.1-000973",7.15925281403903,4.68073529935207,1125.08713058019,7.34993861777973,18.2947551707333,6.88704705398189,1.27078302140759,1.65037023817107,-5.34747876761814,7.19501273558213,0.000338721495136451,0.299108907652599
"15","PmetTSAr1.1-001482",1.8345585335975,1.4516204409383,1562.0132480026,3.21395165365279,10.1798538672793,5.62722137337544,5.99976246172762,2.74129293797906,-5.99694064655579,7.63742039986303,0.000296699953806169,0.299108907652599
"16","PmetTSAr1.1-004353",4.47453300877439,5.45098288025811,1036.09423207189,2.44997953925991,2.53590665732937,3.16356226463396,12.3953425858609,7.1889008679655,-5.37254552962555,7.06822241255519,0.000282132581811941,0.299108907652599
"17","PmetTSAr1.1-008004",28.8159925765071,3.52536392799301,92.3699673453427,11.4859255819067,6.95562968867484,8.28685336576682,2.83322116248249,5.23083448369474,-2.54610825812598,4.31780632011883,0.000315704263203679,0.299108907652599
"18","PmetTSAr1.1-009817",51.1886576203791,0.799872487863961,41.8566278392902,12.0654906342047,6.81072073682745,0.391945767299782,0.354152645310311,0.867143684462765,-3.65466614605685,3.83737835592059,0.000338548449814608,0.299108907652599
"19","PmetTSAr1.1-018468",2.50573848491366,2.69586653317113,166.855739159352,4.26770629419468,3.33290589249003,4.14342668288341,2.66656109410117,2.68534818414276,-3.77907151513891,4.56265886918203,0.000310831121156781,0.299108907652599
"20","PmetTSAr1.1-000098",5.36943961052927,2.07374348705471,10787.4042811814,7.00746835960362,51.7324958095191,21.6410055801951,2.0415858376712,9.25885675990887,-6.9950377081926,10.4102306496361,0.000421883598614645,0.347978183970945
"21","PmetTSAr1.1-004361",14.0052883174639,9.12447134304075,1157.05037365747,21.2331560069192,10.0349449154319,2.2956823513273,6.68723524380058,31.6367582944318,-4.56747759223324,7.28993672944055,0.000435543084002256,0.347978183970945
"22","PmetTSAr1.1-009865",2.86370112561561,2.19224311488641,136.985327474041,4.47845722230306,5.25294950446798,2.96758938098407,0.729137799168287,2.15387302269783,-3.72166103008672,4.29943714541392,0.000482622910316854,0.352062921273747
"23","PmetTSAr1.1-014843",17.4506787342201,4.97698436893132,33189.737401667,21.6283139971224,172.876379553939,55.7682834615119,6.70806775234824,26.8255094645094,-6.98592800968833,12.0316914801818,0.000467952456377517,0.352062921273747
"24","PmetTSAr1.1-016155",3.49013574684403,1.54049516181207,228.641829572123,6.29618397723784,5.36163121835352,5.93517876196813,1.35411305559825,3.60843662244183,-3.88269217518173,5.00064740922009,0.000603178884665576,0.421672305288293
"25","PmetTSAr1.1-012460",30.6058057800169,30.1581552831671,3.28194013739889,11.7493642420422,9.02058225250018,4.17142280911911,1.83326075219455,2.79723769181537,-2.09077553662704,3.55450278168657,0.00071229025571762,0.478032236417209
"26","PmetTSAr1.1-002594",41.0314676904612,22.3371798462751,437.734711369304,22.9191634317863,36.3721469136955,13.6341134767853,5.02063455998735,9.25885675990887,-3.02714558534483,6.2003279349676,0.000757595597408957,0.488882266666442
"27","PmetTSAr1.1-005606",3.80335305745824,4.02898734627773,294.185503620466,4.32039402622178,3.44158760637557,8.51082237565242,6.9163928378249,4.86719358375874,-3.68860568498547,5.36619349983799,0.000868488433440808,0.539685145787773
"28","PmetTSAr1.1-004856",5.32469428044153,9.27259587783037,5.32720717954603,80.7176054655093,5.39785845631537,5.48724074219695,4.10400418389008,4.55949743765905,-2.36461743717471,3.91714592931786,0.00100786486209651,0.563665221875177
"29","PmetTSAr1.1-006684",6.66705418307385,5.06585908980509,757.985478689692,14.6208456375188,21.4465248734141,13.4381405931354,7.83302321392217,4.5315250607409,-4.05286946445449,6.69950015704234,0.000981086832387157,0.563665221875177
"30","PmetTSAr1.1-012459",125.958104196999,108.575284000793,12.2716022528828,36.7233492228851,32.7131958795488,11.2824388729866,2.79155614538716,11.4127297826067,-2.28508734074782,5.41813098319656,0.00100249437319769,0.563665221875177
"31","PmetTSAr1.1-001568",12.7076737449193,7.46547655339697,698.244655319069,28.6094384907125,19.5264812614361,24.7485755923577,8.12467833358949,13.6225475591409,-3.49987734458383,6.66704597849242,0.00110780948146253,0.599575079999303
"32","PmetTSAr1.1-001234",46.8036152717802,21.0040590331685,3033.46397395292,121.129095930291,70.2083871700616,98.1544185823598,26.3739558213443,52.3642895907837,-3.70489462784629,8.76047150252369,0.00119259948996172,0.602199955933315
"33","PmetTSAr1.1-007239",401.410356217151,0.947997022653584,41.951756538925,20.8643418827296,13.4765325218075,0.139980631178494,0.0416650170953307,2.06995589194337,-4.88662688978316,5.90952324608883,0.0012203360651885,0.602199955933315
"34","PmetTSAr1.1-019460",1.56608655307104,3.19948995145585,5.32720717954603,3.08223232358505,6.26731216739972,6.74706642280339,11.3537171584776,8.02807217551011,1.30085728508056,2.52881884525176,0.0011830158117611,0.602199955933315
"35","PmetTSAr1.1-001753",11.0520965316728,8.65047283171395,496.381554694128,19.0729589938083,15.034303754167,18.4774433155612,3.60402397874611,16.7834261508922,-3.31133648737832,6.20207478305278,0.0015076508608084,0.66566753006956
"36","PmetTSAr1.1-001754",10.1124445998301,8.11722450647131,506.703018604499,16.9654497127245,14.3459862328919,17.2176176349547,2.33324095733852,15.6925034510842,-3.44963409777133,6.20798900039177,0.00150105451166974,0.66566753006956
"37","PmetTSAr1.1-009036",3.04268244596659,3.82161299757226,107.305173187999,1.81772675493477,2.64458837121491,1.76375595284902,4.83314198305836,4.11193940696859,-3.11588251960756,4.01444924050587,0.00139661304900444,0.66566753006956
"38","PmetTSAr1.1-014997",1.29761457254457,0.770247580906037,7381.22606205956,127.662374701651,11.9549885274099,67.6106448592124,0.166660068381323,2.60143105338829,-6.51113003963182,9.89047628023985,0.00149074705649189,0.66566753006956
"39","PmetTSAr1.1-012700",4.60876899903763,3.49573902103509,139.363544964909,8.14025459818616,6.59335730905636,7.36298119998877,3.27070384198346,4.67138694533167,-2.82810806421376,4.47152050551528,0.00155719836459844,0.669914722082887
"40","PmetTSAr1.1-002213",203.278034588621,50.8067154328405,55.9356753852333,37.4609774712644,41.6250964181635,9.18272940530918,3.1248762821498,24.4198850495482,-2.1492008715664,5.73475870189439,0.0016524411769884,0.691118643203919
"41","PmetTSAr1.1-002709",5.1904582901783,4.32523641585698,356.922881029584,32.1131726705143,19.2366633577413,7.55895408363866,0.999960410287937,8.89521585997288,-3.44126116187062,5.76549389540968,0.00171701453789125,0.691118643203919
"42","PmetTSAr1.1-005715",18.8825292970279,1.77749441747547,30.5838769325723,1.97578995101606,3.8400872239559,3.47151965322664,0.416650170953307,0.447558030690459,-2.7024733699118,2.94028510998518,0.00189790938491249,0.691118643203919
"43","PmetTSAr1.1-007556",64.5675113166145,15.9974497572792,22.3552444141664,8.56175645440292,12.8606694764561,8.56681462812381,1.6249356667179,6.85323234494766,-1.89872334943968,4.14532213623894,0.00197721390355156,0.691118643203919
"44","PmetTSAr1.1-009015",0.984397261930367,2.36999255663396,130.278754149791,8.06122300014551,2.20986151567273,3.83546929429073,7.02055538056323,1.28672933823507,-3.30042626763986,4.28550145906739,0.00178781479866677,0.691118643203919
"45","PmetTSAr1.1-009651",2.9531917857911,1.80711932443339,71.3465247260629,4.50480108831661,4.60085922115471,3.16356226463396,2.31240844879085,2.09792826886153,-2.72566193797835,3.53563684370331,0.00189979870606416,0.691118643203919
"46","PmetTSAr1.1-012967",22.193683723521,45.6816065291196,673.130678615495,7.82412820602359,12.1361247172191,13.9700669916137,29.9779798000904,32.1122887020404,-3.08540220056753,6.70906253457153,0.00189217669148738,0.691118643203919
"47","PmetTSAr1.1-016805",24.8336581986979,18.6933162904504,11.7483944048917,21.8127210592173,41.8424598459346,26.6803083026209,45.4981986681011,56.420284243916,1.1441297907362,4.95483310663557,0.00189803227438962,0.691118643203919
