"","ID","F.1","F.2","W.1","W.2","F.3","F.4","W.3","W.4","logFC","logCPM","PValue","FDR"
"1","PmetTSAr1.1-000063",12.4392017643928,4.82885983414169,7.97889597717414,1.58327064962257,80.6056044651121,23998.2121855581,6.40155944129203,8.86724348305472,9.81036060880461,11.5579817227664,2.03426913805619e-06,0.0157863978385649
"2","PmetTSAr1.1-001523",1.61083188315878,1.83674423139132,2.85560487604127,2.12491587186187,9.60021805988975,2.04526704214714,21.2858437389463,20.6715865425156,2.66629236061549,2.96963166914676,1.78922207165002e-06,0.0157863978385649
"3","PmetTSAr1.1-002709",5.1904582901783,4.32523641585698,7.55895408363866,0.999960410287937,19.2366633577413,356.922881029584,32.1131726705143,8.89521585997288,4.52818294778718,5.76534120685614,2.82269600165066e-06,0.0157863978385649
"4","PmetTSAr1.1-005061",2.9531917857911,2.60699181229736,2.2956823513273,3.43736391036478,34.4158760637557,314.638174041937,1.92310221898896,3.94410514545967,4.97170219402853,5.5159196554936,6.6261184629982e-06,0.0222346031144368
"5","PmetTSAr1.1-014843",17.4506787342201,4.97698436893132,55.7682834615119,6.70806775234824,172.876379553939,33189.737401667,21.6283139971224,26.8255094645094,8.6200244938232,12.0316889821796,6.5721871703249e-06,0.0222346031144368
"6","PmetTSAr1.1-000098",5.36943961052927,2.07374348705471,21.6410055801951,2.0415858376712,51.7324958095191,10787.4042811814,7.00746835960362,9.25885675990887,8.44534918304909,10.4102229666385,9.7077880014002e-06,0.0271462111812488
"7","PmetTSAr1.1-004361",14.0052883174639,9.12447134304075,2.2956823513273,6.68723524380058,10.0349449154319,1157.05037365747,21.2331560069192,31.6367582944318,5.24746074587591,7.28987528133766,1.92636131656456e-05,0.0444857789299017
"8","PmetTSAr1.1-007147",3.71386239728275,1.03687174352736,11.898353650172,4.43732432065272,13.5489869977312,114.820340459144,80.4541668053739,7.49659701406519,3.35692211059452,4.89272360898048,2.12114811919903e-05,0.0444857789299017
"9","PmetTSAr1.1-001482",1.8345585335975,1.4516204409383,5.62722137337544,5.99976246172762,10.1798538672793,1562.0132480026,3.21395165365279,2.74129293797906,6.72306614814184,7.63736870895687,2.89775826494485e-05,0.054020653521383
"10","PmetTSAr1.1-015243",20.1353985394848,11.1982148300955,30.3198047132617,3.35403387617412,83.1052838844796,821.531450045705,63.3043100305545,25.3150011109291,3.93339107106692,7.04737306884129,3.31602057234065e-05,0.0556361931627314
"11","PmetTSAr1.1-000272",81.8392087304837,43.6671128559807,180.659002598964,33.5820037788366,690.889655170405,7251.18512965886,153.084205404724,34.7137197554287,4.58064106018622,10.0480547954377,9.72674738559404e-05,0.0651276312700543
"12","PmetTSAr1.1-000973",7.15925281403903,4.68073529935207,6.88704705398189,1.27078302140759,18.2947551707333,1125.08713058019,7.34993861777973,1.65037023817107,5.84821650324004,7.19494366259368,5.53742907211412e-05,0.0651276312700543
"13","PmetTSAr1.1-001158",13.6920710068496,14.3384549676355,22.956823513273,10.4787517994757,11.4840344339059,2126.93503078357,27.2922451900351,14.741442635867,5.14832226830133,8.13038172146365,9.34806691412e-05,0.0651276312700543
"14","PmetTSAr1.1-001318",2.81895579552787,2.54774199838151,2.49165523497719,3.74985153857976,2.35477046752013,437.4493252704,4.58383268635725,3.3846576070966,5.26722753821497,5.84288038492118,4.66698177554778e-05,0.0651276312700543
"15","PmetTSAr1.1-001889",10.1124445998301,11.8203378762119,9.09874102660209,3.70818652148443,43.9798668856836,36.1964702110226,12.9611820786653,22.9093766959679,1.74063160509858,4.23944383901781,9.22376440674614e-05,0.0651276312700543
"16","PmetTSAr1.1-005298",5.36943961052927,4.14748697410943,12.7942296897143,0.124995051285992,20.3234804965968,146.355504388064,121.129095930291,9.90222142902641,3.72957442680551,5.323785781292,9.373616765093e-05,0.0651276312700543
"17","PmetTSAr1.1-006684",6.66705418307385,5.06585908980509,13.4381405931354,7.83302321392217,21.4465248734141,757.985478689692,14.6208456375188,4.5315250607409,4.59583267188917,6.6994090150545,8.94558891666437e-05,0.0651276312700543
"18","PmetTSAr1.1-007854",11.9022578033399,8.79859736650358,16.2097570904696,6.12475751301361,24.3809311483238,83.5705626291283,24.5524831246262,22.8534319421316,1.85145195149257,4.63388017424401,8.82212737523058e-05,0.0651276312700543
"19","PmetTSAr1.1-008485",3.13217310614208,1.57012006877,3.02358163345546,1.0207929188356,8.07867406549213,100.646164213566,3.47739031378826,1.8741492535163,3.70452328835831,3.93908156558531,8.72626513913988e-05,0.0651276312700543
"20","PmetTSAr1.1-009865",2.86370112561561,2.19224311488641,2.96758938098407,0.729137799168287,5.25294950446798,136.985327474041,4.47845722230306,2.15387302269783,4.08737412502312,4.29898418156034,6.37080533869324e-05,0.0651276312700543
"21","PmetTSAr1.1-014155",1667.47947104987,2.57736690533943,4.17142280911911,1.64576817526556,2.89817903694785,1.75988094324288,7.37628248379328,2.90912719948798,-6.80691130587641,7.72341495510223,5.89976751641167e-05,0.0651276312700543
"22","PmetTSAr1.1-015242",23.8492609367675,12.175836759707,25.7844322630785,3.1873738077928,77.7798799040879,805.026620659076,58.7204773441972,22.8814043190497,3.89123016294566,7.00747073064365,4.45387483419891e-05,0.0651276312700543
"23","PmetTSAr1.1-016155",3.49013574684403,1.54049516181207,5.93517876196813,1.35411305559825,5.36163121835352,228.641829572123,6.29618397723784,3.60843662244183,4.3059976866987,5.00036075336199,7.18575373831419e-05,0.0651276312700543
"24","PmetTSAr1.1-016298",2.99793711587884,2.45886727750773,4.78733758630448,0.666640273525291,10.252308343203,43.6165087825331,13.909561255153,2.96507195332429,2.69611894270914,3.35392698199465,7.91771605017477e-05,0.0651276312700543
"25","PmetTSAr1.1-017754",5.68265692114348,3.58461374190886,14.3620127589134,3.1248762821498,18.8743909781229,145.737167840438,24.6842024546939,11.1609783903433,2.90424722472298,4.82823773147192,5.35922115350078e-05,0.0651276312700543
"26","PmetTSAr1.1-018179",1.34235990263232,1.27387099919075,3.44352352699094,0.749970307715953,6.08617597759048,35.6256980132141,6.05908918311591,1.67834261508922,2.85532745261,2.81567573961183,0.000100924926273776,0.0651276312700543
"27","PmetTSAr1.1-002633",3.80335305745824,2.99211560275037,9.85463643496595,2.06241834621887,12.5708515727613,99.5997485175838,13.1192452747466,7.58051414481965,2.82611106713442,4.24434102124593,0.000105245292810646,0.065400204547297
"28","PmetTSAr1.1-013353",611.713407629548,6.45822971682754,4.367395692769,5.24979215401167,2.64458837121491,2.61603923995564,9.24669697075515,4.78327645300428,-5.02213240003692,6.33763919319002,0.000116683566741923,0.0699184600998566
"29","PmetTSAr1.1-000525",12.3497111042173,14.7828285720043,14.3060205064421,14.6869185261041,16.8094384142975,1524.67523339596,13.619778729004,12.0560944517242,4.80287580129739,7.664519202948,0.000135088991440773,0.0776490144660295
"30","PmetTSAr1.1-004282",10.9626058714973,1.62936988268585,3.27554676957675,2.6457285855535,20.6132984002916,89.991749854474,69.2053360175891,1.09092269980799,3.29063478617867,4.64126769631788,0.000138840769697275,0.0776490144660295
"31","PmetTSAr1.1-001234",46.8036152717802,21.0040590331685,98.1544185823598,26.3739558213443,70.2083871700616,3033.46397395292,121.129095930291,52.3642895907837,4.09063217146511,8.76045073302241,0.000191637981683156,0.0839640120644226
"32","PmetTSAr1.1-001568",12.7076737449193,7.46547655339697,24.7485755923577,8.12467833358949,19.5264812614361,698.244655319069,28.6094384907125,13.6225475591409,3.8402270192626,6.66695935159909,0.000193770795203203,0.0839640120644226
"33","PmetTSAr1.1-001753",11.0520965316728,8.65047283171395,18.4774433155612,3.60402397874611,15.034303754167,496.381554694128,19.0729589938083,16.7834261508922,3.71083721470403,6.20195740541079,0.000190499214542302,0.0839640120644226
"34","PmetTSAr1.1-001754",10.1124445998301,8.11722450647131,17.2176176349547,2.33324095733852,14.3459862328919,506.703018604499,16.9654497127245,15.6925034510842,3.87301972929688,6.20786966122567,0.000187527061034979,0.0839640120644226
"35","PmetTSAr1.1-001887",2.14777584421171,2.60699181229736,2.2676862250916,0.729137799168287,8.76699158676724,6.94439507333679,2.68707433338184,5.53853062979443,1.62930347024158,2.00189296651727,0.000166534847080377,0.0839640120644226
"36","PmetTSAr1.1-012335",58.6611277450323,18.3081924999973,84.0443709595676,13.3119729619582,139.36618443923,3798.77436251449,73.9208880340141,26.2380895492282,4.53383417543455,9.04044054115052,0.000185049193017302,0.0839640120644226
"37","PmetTSAr1.1-013742",1.96879452386073,8.20609922734509,8.70679525930231,4.39565930355739,5.39785845631537,1261.50168585643,2.50266727128701,2.43359679187937,5.77049866884401,7.33860217540183,0.000195172039010161,0.0839640120644226
"38","PmetTSAr1.1-016299",2.32675716456269,2.13299330097056,3.21955451710535,0.31248762821498,6.19485769147603,39.288152949152,10.4058270753512,2.09792826886153,2.85859583847733,3.04600767183214,0.000156196477886176,0.0839640120644226
"39","PmetTSAr1.1-018468",2.50573848491366,2.69586653317113,4.14342668288341,2.66656109410117,3.33290589249003,166.855739159352,4.26770629419468,2.68534818414276,3.87987273051368,4.56228060115104,0.000176234011855424,0.0839640120644226
"40","PmetTSAr1.1-002889",6.17485555210867,4.53261076456245,16.7696796151835,2.27074343169552,23.9099770548198,130.421447199243,23.6567916801656,9.98613855978087,2.65865541577919,4.76688208118656,0.000200748461741704,0.0842039422775577
"41","PmetTSAr1.1-014938",9.53075530868946,3.94011262540396,8.06288435588123,3.47902892746011,17.4977559355726,166.475224360813,19.968650438269,3.07696146099691,3.04894867267535,4.85798450631936,0.000215855069831411,0.0861151315395446
"42","PmetTSAr1.1-020363",1.47659589289555,1.71824460355962,6.15914777185372,0.562477730786965,8.80321882472909,44.0445879308895,8.06122300014551,4.47558030690459,2.71715324937925,3.2366082484302,0.00022070274503519,0.0861151315395446
"43","PmetTSAr1.1-021028",8.68059403702233,8.20609922734509,9.43469454143047,8.83298362421011,25.6488844769885,286.908158098408,8.11391073217261,8.00009979859196,3.22395640013111,5.50675412986302,0.000219392182809703,0.0861151315395446
"44","PmetTSAr1.1-000501",14.8107042590432,7.99872487863961,3.83546929429073,0.395817662405642,10.97685310244,219.604603106822,16.5702917225213,42.042482507985,3.42000906566644,5.30482598993779,0.000229903102471707,0.0876662330288704
"45","PmetTSAr1.1-007539",18.166604015624,9.36147059870414,13.942070865378,9.08297372678209,26.6270199019584,101.835272959,33.4040221051781,16.8673432816467,1.82196103618141,4.84225671888391,0.000252857544463452,0.0902647634256978
"46","PmetTSAr1.1-014939",8.72533936711007,3.05136541666622,8.67879913306661,3.77068404712743,17.9324827911148,167.236253957891,18.9675835297542,2.60143105338829,3.0928424115391,4.85130559971079,0.000251437595029631,0.0902647634256978
"47","PmetTSAr1.1-033179",3.04268244596659,8.29497394821886,3.33153902204815,7.06222039765856,2.17363427771089,0.475643498173753,1.21181783662318,2.6573758072246,-1.72701403082198,1.8524738109981,0.000252827536439502,0.0902647634256978
"48","PmetTSAr1.1-004353",4.47453300877439,5.45098288025811,3.16356226463396,12.3953425858609,2.53590665732937,1036.09423207189,2.44997953925991,7.1889008679655,5.36085137590691,7.06814756832602,0.000274249046209401,0.0958614686937778
"49","PmetTSAr1.1-002308",26.220763431418,12.2350865736228,32.4475103071748,4.60398438903404,39.5239166163763,70.5379307791675,209.828892797905,39.4410514545967,2.25118129516523,5.76604983532797,0.000296158095962323,0.101406949674609
"50","PmetTSAr1.1-006861",7.51721545474098,5.03623418284716,4.84332983877588,2.99988123086381,12.4259426209139,42.1895782880119,11.6176449119744,7.21687324488365,1.84892605995725,3.55506486209012,0.000309878446080826,0.101943932712629
"51","PmetTSAr1.1-029463",1.74506787342201,3.28836467232962,2.60363973991998,1.16662047866926,6.15863045351418,25.8274419508348,4.18867469615404,2.88115482256983,2.14417858941797,2.58483239170689,0.000309622666730376,0.101943932712629
"52","PmetTSAr1.1-004182",4.47453300877439,5.65835722896358,12.4862723011216,3.1873738077928,18.9468454540466,532.387767505881,4.00426763405921,2.46156916879753,4.43291346120125,6.18838917864568,0.000325008696861224,0.102435261586292
"53","PmetTSAr1.1-008965",2.50573848491366,3.16986504449792,0.615914777185372,3.35403387617412,1.55777123235947,176.225916073375,2.39729180723282,2.85318244565168,4.24329449353092,4.58874447679674,0.000327011167537119,0.102435261586292
"54","PmetTSAr1.1-009651",2.9531917857911,1.80711932443339,3.16356226463396,2.31240844879085,4.60085922115471,71.3465247260629,4.50480108831661,2.09792826886153,3.0090375312144,3.53498417756161,0.000333394211445346,0.102435261586292
"55","PmetTSAr1.1-012700",4.60876899903763,3.49573902103509,7.36298119998877,3.27070384198346,6.59335730905636,139.363544964909,8.14025459818616,4.67138694533167,3.08135072777458,4.47116797727214,0.000335793264229711,0.102435261586292
"56","PmetTSAr1.1-019006",1.25286924245683,1.2146211852749,5.57122912090405,0.499980205143969,8.62208263491985,39.3832816487867,6.98112449359007,2.82521006873352,2.75477181025634,3.05406926004338,0.000342833658188552,0.102715412805134
"57","PmetTSAr1.1-004827",2.32675716456269,48.9107213875333,2.71562424486278,35.7277521592461,2.64458837121491,1.85500964287764,5.05802227460111,4.11193940696859,-2.7105477669006,3.70194076254866,0.000383350353732004,0.112574410903975
"58","PmetTSAr1.1-007309",5.10096763000281,2.42924237054981,5.71120975208254,3.41653140181712,14.0199410912352,13.7460970972214,14.0149367192072,4.86719358375874,1.48612816588356,2.99309755517299,0.00038915936538506,0.112574410903975
"59","PmetTSAr1.1-003856",28.0105766349277,22.366804753233,10.21858607603,28.8946893556118,41.262824038545,222.696285844951,88.7788284656548,23.5527413650854,2.07168188841232,5.86413487439274,0.000438018562618326,0.119887247160588
"60","PmetTSAr1.1-009272",0.492198630965183,0.681372860032263,7.13901219010318,1.0832904444786,6.81072073682745,157.628255294782,7.29725088575264,0.839171307544611,4.19486086012881,4.50651564154443,0.000426596929105206,0.119887247160588
"61","PmetTSAr1.1-016227",6.80129017333708,7.76172562297622,10.7225163482726,3.70818652148443,11.3028982440966,77.5298902023217,16.8337303826568,11.9442049440516,2.01890506814586,4.19728562402681,0.000450166680839018,0.119887247160588
"62","PmetTSAr1.1-016934",2.9531917857911,2.19224311488641,6.80305867527479,2.74989112829183,7.24544759236962,88.3269976108658,5.58489959487206,4.13991178388675,2.83798993168851,3.90653453751337,0.000449056698820153,0.119887247160588
"63","PmetTSAr1.1-024183",0.850161271667135,0.325873976537169,5.15128722736857,0.499980205143969,4.09367788968884,117.4363796991,4.74189588243854,0.839171307544611,4.21410518173183,4.06389920442693,0.000429341839488785,0.119887247160588
"64","PmetTSAr1.1-004534",19.1510012775544,38.4235043244281,9.85463643496595,224.095294447236,9.38285463211866,2.18796009159926,6.55962263737331,21.7345368654054,-2.86919856765965,5.37624131896567,0.000473039627205934,0.124010294769706
"65","PmetTSAr1.1-003708",16.1978094917633,17.3601954773438,27.5201920896919,7.8746882310175,28.5470635139363,186.024172135755,39.6211744843753,29.3989681409795,2.03962212140991,5.46226834995009,0.000493321932983014,0.125408415024076
"66","PmetTSAr1.1-009380",2.28201183447494,1.2146211852749,3.97544992546922,0.874965359001945,7.02808416459853,39.4784103484215,6.08543304912946,1.20281220748061,2.6857345643752,2.95862101328885,0.00049239413596904,0.125408415024076
