"","ID","U.1","U.3","U.4","R.3","U.2","R.1","R.2","R.4","logFC","logCPM","PValue","FDR"
"1","PmetTSAr1.1-008290",16.3179364067959,12.7434801996008,22.3310664952468,2.87207743748475,2.63360646570749,2.89333747081985,2.48531664416474,3.06482824978304,-2.29135685178025,3.04320305756601,3.68097364888384e-06,0.028598752771756
"2","PmetTSAr1.1-015217",2.42453479166083,2.99681842056546,3.75025544194984,7.19986535698232,19.1375403174744,6.55823160052499,22.1193181330662,30.0275577890136,2.25106538261156,3.56349231208523,3.09245937640432e-06,0.028598752771756
"3","PmetTSAr1.1-020945",2.80592228697827,6.10566743629224,3.47750959162621,3.22616917635273,16.9428682627182,11.2116826994269,7.79768097106686,24.4022401153611,1.94683962150411,3.25502524458505,4.9619026265264e-06,0.028598752771756
"4","PmetTSAr1.1-014155",2.5879865753683,3.02482606935579,2.38652619033171,4.72122318490644,905.565583233519,3.97833902237729,4.22503829508005,9.58243769235962,6.18020546846539,6.87045618645303,1.09105338374169e-05,0.0471635101456939
"5","PmetTSAr1.1-000288",8.22707311327608,11.0350136233906,17.5239208832929,33.2846234535904,72.2924974836705,23.9423675710342,80.9281232256142,116.153111137347,2.06609210651782,5.50678182776738,4.56139521268801e-05,0.131451807704314
"6","PmetTSAr1.1-015216",2.47901871956332,3.36091785483976,5.65947639421521,9.6785075290582,20.3665566681379,7.37801055059061,25.9094260154174,35.6140801683649,2.07721116025821,3.79201799922008,4.28776809583923e-05,0.131451807704314
"7","PmetTSAr1.1-013353",3.56869727761313,3.05283371814612,3.51160282291666,3.6196044417616,217.404213744153,5.06334057393473,5.28129786885006,3.4139858984925,4.06934976760648,4.93640697624022,8.09447001051677e-05,0.199944972788351
"8","PmetTSAr1.1-000568",53.1763136328308,76.1247894121207,60.7541381595873,133.53192907977,411.63269059008,105.486261956974,410.015113371077,279.520095439073,1.8988082167583,7.57989690093654,0.000175772293226369,0.303927872217714
"9","PmetTSAr1.1-002002",57.3715760813226,43.2998250298523,56.3220180918284,23.8815206103184,10.9294668326861,20.7114740619521,13.1721782140731,22.1909083402012,-1.43212337488125,4.95692294428475,0.000172771302735358,0.303927872217714
"10","PmetTSAr1.1-033779",2.69695443117328,5.09739207984031,7.50051088389967,4.56384907874289,1.27290979175862,2.53167028696737,1.18052540597825,1.97856000935361,-1.5008803650272,1.77377057938951,0.000172481038377006,0.303927872217714
"11","PmetTSAr1.1-015894",1.00795266619608,1.68045892741988,1.12507663258495,3.50157386213894,4.74049163827348,4.41233964300027,9.31993741561776,4.07350590161037,1.63149047991014,1.92344564094824,0.000274465126581105,0.431434227610353
"12","PmetTSAr1.1-005796",2.17935711609962,96.6263883266432,3.06839081614077,4.95728434415176,3.02864743556361,3.15856007231167,2.01931977338385,2.52169412956832,-3.31419264444043,3.88605589988696,0.000303837026942902,0.437803836072477
"13","PmetTSAr1.1-005797",2.26108300795336,114.10316117181,3.20476374130259,5.11465845031531,3.68704905199048,3.71311642088547,2.11251914754003,2.32771765806307,-3.39490414080042,4.10065881985889,0.000339360140693422,0.451375091748458
"14","PmetTSAr1.1-009132",4.19526244849178,4.67727734798534,2.21606003387945,1.73111516779903,65.1378665851652,2.96567090759034,0.683462077145302,33.2087719216997,2.98855777926297,3.84517631587912,0.000753282357511943,0.930357517409929
"15","PmetTSAr1.1-000001",812.818478413306,372.221652423504,1404.1638239286,1326.82108906487,5008.02216174826,23.8218118430834,1954.39087605504,7358.92419478918,1.87309846644414,11.1565128387185,0.0363945175007161,1
"16","PmetTSAr1.1-000002",13575.4606538601,19747.072856111,35492.622062001,66562.0470418238,141050.256155951,3384.7708402386,3602.68394092315,39678.7019475803,0.47156977329885,15.3015934642649,0.585834593190135,1
"17","PmetTSAr1.1-000003",120.709142267968,4342.89402907757,23572.7078856138,20400.5627560869,39109.4949501671,205.49929386498,4011.5495953463,13048.4868758041,0.218950195367271,13.6774459430258,0.840967798636617,1
"18","PmetTSAr1.1-000004",1766.61412027431,1368.28567400285,2518.56927511964,4931.55367779402,2972.28825719747,794.148802303278,4566.36546969803,6114.68151596587,0.448794844217013,11.6115373207724,0.438459368650117,1
"19","PmetTSAr1.1-000005",5357.67705029141,8214.86745139451,13756.7211053917,25664.8839813637,56733.1065908296,1471.88899369724,1559.9711246261,15014.6323909814,0.496811078048646,13.9632341166653,0.560972928585634,1
"20","PmetTSAr1.1-000006",5017.1252589369,4956.03747639551,5181.28473213531,5214.00085483105,4103.90506207088,5856.71781957912,5806.25887701376,4694.61856337019,0.00657788677832946,12.3173589426341,0.987133629543426,1
"21","PmetTSAr1.1-000007",5563.38112008727,5792.00977748932,6715.37786051183,5201.4502698645,8671.63211619394,4844.89359488783,2617.5976225504,7468.13294824664,0.0203130885004863,12.5165287064689,0.964830325913617,1
"22","PmetTSAr1.1-000008",57.4805439371276,19.4933235580706,102.859278803297,1322.611331725,1858.3166156443,5.13567401070523,1117.86436008725,1422.31307966514,1.55138753370217,9.52803984842291,0.171972126949516,1
"23","PmetTSAr1.1-000009",1608.09313204201,1539.80451519484,1648.81685166889,2101.21972196915,1816.04723186969,1572.19135935232,1991.76382509167,1943.37267742255,0.0863454318673817,10.7958160369205,0.832063011196303,1
"24","PmetTSAr1.1-000010",611.173461246188,612.359233151805,652.817192749595,814.529029975983,763.263047203125,654.280046734728,809.99576079134,747.274958826846,0.144725228836254,9.46816076923756,0.718277951556119,1
"25","PmetTSAr1.1-000011",585.429805312261,587.964571055426,632.12260135629,767.592202812705,721.1692371929,607.215090542725,778.090508371875,714.454139848157,0.132660235790473,9.39728039485893,0.74074591950904,1
"26","PmetTSAr1.1-000012",37.2942486492548,36.8860734568664,172.068538322917,301.646817988981,579.568996220027,45.5459540198224,193.1091032516,798.756314364341,1.56134729802366,8.08023361024871,0.0422449478973049,1
