"","ID","U.1","U.2","U.3","R.1","U.4","R.2","R.3","R.4","logFC","logCPM","PValue","FDR"
"1","PmetTSAr1.1-005918",24.4632836282183,26.0727040105041,71.4755197129256,72.019991877824,10.2620626184264,6.43075681677625,10.2686604271715,7.60387768300602,-2.48915491711317,4.84133607266809,9.95764837024539e-10,1.72177697969913e-05
"2","PmetTSAr1.1-008052",5.06700529493163,10.8416799504958,2.74474958145247,2.82100403404935,11.6939783326254,77.8836103365124,55.2776547899462,77.2414309533928,3.37428835686717,4.9302525270138,2.17861378865388e-09,1.88352055098071e-05
"3","PmetTSAr1.1-006649",2.42453479166083,4.2576637862271,3.97708612822705,2.65222601491819,6.44362071389563,27.835546414645,22.5831842344691,13.3067859452605,2.40049076994797,3.39044759985881,2.57327776534169e-08,0.000148315152801744
"4","PmetTSAr1.1-014987",16.2362105149422,11.4122946847324,12.6034419556491,12.3449065421647,21.3764560191141,82.0775821735404,73.100272312968,49.1536378794317,2.10066249099726,5.12272385453591,3.4311470740913e-08,0.000148319910145282
"5","PmetTSAr1.1-021615",2.12487318819713,3.20422119994411,1.4283900883069,2.09766966634439,4.4321200677589,13.5760421687499,11.3309356437755,8.18580709752178,2.08958725551298,2.5480297267455,1.37672497511137e-07,0.000476099030893015
"6","PmetTSAr1.1-004721",1.82521158473343,3.24811464103923,2.18459660564585,2.33878112224604,3.9207215984021,12.4265832208237,11.3702791703163,11.1730447587027,2.02294707533301,2.61116534040078,2.3112709922087e-07,0.000496976694508104
"7","PmetTSAr1.1-007238",4.76734369146793,6.75958992864921,4.08911672338838,5.52145234014788,4.84123884324433,61.5115869430772,32.9698752412633,40.23072019019,2.72334533355431,4.3318422271962,2.37215577524959e-07,0.000496976694508104
"8","PmetTSAr1.1-007804",13.1578685884515,14.0020077093448,9.466585291132,11.814461339181,17.2852682642597,57.9078778090383,58.503823966299,50.5114731799685,1.92721325555081,4.86447611066876,2.34559375327863e-07,0.000496976694508104
"9","PmetTSAr1.1-017448",4.60389190776046,3.51147528760998,3.69700964032374,3.68900527529531,5.65947639421521,20.7834604368276,30.9633553876781,14.7422118343994,2.21629515075412,3.45998049325336,2.58677361088019e-07,0.000496976694508104
"10","PmetTSAr1.1-001771",45.3306280148722,83.6608987273078,67.1623417992146,36.2149406764284,123.690243121764,293.88869317248,787.972149560885,295.542551985407,2.691647965385,7.75969079844621,3.56790163635778e-07,0.000560841701766021
"11","PmetTSAr1.1-016228",6.72876509595759,10.5783193039251,5.48949916290495,8.02901148152508,7.90962965938511,113.019774393391,48.7072858576181,45.0801319778214,2.80079205945977,4.94244285373795,3.5352510022426e-07,0.000560841701766021
"12","PmetTSAr1.1-016675",10.9240275444494,9.30540951216645,4.62126205040468,4.96689599157407,12.4781226523058,65.8919575284176,37.0616020015155,31.5793695610556,2.30254236784713,4.46974484929583,3.89830239426556e-07,0.000561712889160382
"13","PmetTSAr1.1-018514",7.92741150981238,8.82258166012008,6.27371332903423,16.2509121277715,14.1827842168285,94.3488331041038,60.9037790852931,41.782531962232,2.42593222282353,4.9711995087416,4.30983034701821e-07,0.000573240588694553
"14","PmetTSAr1.1-019889",1.79796962078219,3.11643431775386,2.07256601048452,2.02533622957389,4.02300129227346,5.12596557858977,33.9534634047855,23.8591059951464,2.89411972108418,3.25216980766525,5.16898512223837e-07,0.00063840658391874
"15","PmetTSAr1.1-001250",8.4177668609348,18.5669255832378,10.8669677306486,18.5655821044274,6.00040870711974,2.98237997299768,3.22616917635273,2.83205648397673,-1.90438471158525,3.17026002016106,5.8747779078343e-07,0.000677205232029086
"16","PmetTSAr1.1-016674",7.38257223078748,4.6088113149881,2.96881077177513,3.73722756647564,6.78455302680016,39.9825315130002,22.6618712875509,22.8892236376202,2.30303914442063,3.80030440164556,6.70268850810489e-07,0.00072435116871026
"17","PmetTSAr1.1-016676",6.29289367273766,4.12598346294173,2.57670368871049,3.47200496498382,5.48901023776294,31.5945878389442,19.1996409519529,24.5962165868664,2.29523106724277,3.6112785343288,7.24530833816932e-07,0.000736933096913445
"18","PmetTSAr1.1-001257",9.04433203181344,20.761597637994,11.0910289209712,19.4094722000831,6.51180717647653,2.82704768273739,3.38354328251628,3.5691670756967,-1.88585750471056,3.26941488313785,9.33412969546971e-07,0.000896646869802037
