"","ID","U.1","U.3","U.4","R.2","U.2","R.1","R.3","R.4","logFC","logCPM","PValue","FDR"
"1","PmetTSAr1.1-005298",0.354145531366189,1.40038243951657,1.26144955774676,4.722101623913,77.2085628863245,0.289333747081985,204.192902747203,65.292480308669,5.48441320242485,5.47117094864668,1.29350886351959e-06,0.0223660617591173
"2","PmetTSAr1.1-007357",0.790016954586114,0.81222181491961,0.78414431968042,7.6112822227545,47.6243835882104,0.554556348573804,98.1227551929721,91.9060521991901,4.57265036598282,4.95641827508014,1.30697333412721e-05,0.0486491134396182
"3","PmetTSAr1.1-008290",16.3179364067959,12.7434801996008,22.3310664952468,2.48531664416474,2.63360646570749,2.89333747081985,2.87207743748475,3.06482824978304,-2.23054524412189,3.04328581968976,1.01125328168067e-05,0.0486491134396182
"4","PmetTSAr1.1-010577",0.408629459268679,0.644175922177621,0.681864625809061,3.01344643104974,3.11643431775386,3.27911580026249,18.452113947676,11.5222024074122,2.93443938620874,2.37247618445378,1.40677558960205e-05,0.0486491134396182
"5","PmetTSAr1.1-014155",2.5879865753683,3.02482606935579,2.38652619033171,4.22503829508005,905.565583233519,3.97833902237729,4.72122318490644,9.58243769235962,6.23791068147839,6.87042122043936,7.85743356706766e-06,0.0486491134396182
"6","PmetTSAr1.1-000037",280.265325130412,429.553309497312,1503.0682879022,557.829320782775,38306.7716994195,69.9223222114796,10769.6215506166,9545.23300512492,4.40481792603598,12.9074145578742,2.90020541997636e-05,0.0835790865280188
"7","PmetTSAr1.1-000987",68.5135393373819,22.7142031689587,23.9675415971885,23.8901062420335,213.761058133258,68.668542640791,168.429637121537,117.976489969496,2.03162189352467,6.46807186974937,4.01568704365623e-05,0.0991932066740856
"8","PmetTSAr1.1-009230",3.43248745785691,4.48122380645302,4.12528098614482,3.35517746962239,12.1145897422544,9.37923563457434,6.6490559854099,9.03930357214491,1.27100157873651,2.72818423307632,0.000197930735681266,0.323296637348932
"9","PmetTSAr1.1-009636",3.73214906132061,2.24061190322651,2.69336527194579,3.75904142429916,7.19852433960046,4.94278484598391,7.71133120201385,14.2766683027868,1.4546776064541,2.55280876115993,0.00022304195271265,0.323296637348932
"10","PmetTSAr1.1-010035",2.39729282770959,2.15658895685552,2.45471265291262,3.54157621793475,9.48098327654695,1.73600248249191,15.1079141917006,12.1041318219279,1.86169174601026,2.622708054231,0.000233289092508439,0.323296637348932
"11","PmetTSAr1.1-010244",2.28832497190461,2.43666544475883,2.96611112226942,1.89505394117561,5.70614734236622,3.11033778113134,8.02607941434094,8.53496474623124,1.40078956649779,2.14304809292802,0.000243066120266967,0.323296637348932
"12","PmetTSAr1.1-013353",3.56869727761313,3.05283371814612,3.51160282291666,5.28129786885006,217.404213744153,5.06334057393473,3.6196044417616,3.4139858984925,3.89461112504274,4.93628862926768,0.000211293472165665,0.323296637348932
"13","PmetTSAr1.1-024459",2.66971246722204,4.20114731854971,11.0121137068163,6.9278201456092,31.7349579117752,4.19533933268878,40.2484276513274,32.626842507184,2.13248120732942,4.06461914491169,0.000177771999376409,0.323296637348932
"14","PmetTSAr1.1-027470",0.762774990634868,1.4283900883069,3.13657727872168,2.76491476663327,11.1050405970666,1.30200186186893,12.196493227675,10.7462965213912,2.12575562572351,2.44937822774539,0.000263400660460828,0.325318630002012
"15","PmetTSAr1.1-003119",14.9013542813312,41.1992513705774,27.2745850323624,24.3250366547624,91.5178246833351,14.0085755878861,285.555315633758,143.852951268297,2.31208114375587,6.32844571944814,0.000308944397926533,0.339029271571665
"16","PmetTSAr1.1-009132",4.19526244849178,4.67727734798534,2.21606003387945,0.683462077145302,65.1378665851652,2.96567090759034,1.73111516779903,33.2087719216997,3.12674448023819,3.84498723019555,0.000313716288540087,0.339029271571665
"17","PmetTSAr1.1-017064",1.25313034175728,2.12858130806518,2.42061942162217,3.91437371455946,21.815040224277,1.42255758981976,10.0719427944671,8.30219298042494,2.09559523476804,2.68770214894151,0.000422689668803259,0.429925121369244
"18","PmetTSAr1.1-003562",8.4177668609348,9.27053174959968,22.501532651699,13.4828427945937,152.266347158988,5.69023035927903,47.684354167555,50.6666543571727,2.25528721893247,5.27681219822386,0.000486648319567159,0.467479782979764
"19","PmetTSAr1.1-006775",11.9319802106454,14.535969722182,17.6602938084547,22.02611875891,25.2387286296967,23.7494784063129,75.0281051134715,52.0632849520106,1.41206642799706,4.9225274616825,0.000540644735836563,0.479209168272023
"20","PmetTSAr1.1-007356",0.0544839279024906,0.280076487903314,0.0681864625809061,3.23091163741416,24.8875811009357,0,41.3500463944722,45.4292896265308,4.93620586746354,3.85136887872208,0.000554287396069658,0.479209168272023
"21","PmetTSAr1.1-000678",5.2304570786391,4.98536148467898,6.64818010163835,3.91437371455946,26.5555318625505,4.72578453567242,17.7832739964809,11.1342494644017,1.53244005538039,3.34463200692432,0.000706924321560752,0.487685321813649
"22","PmetTSAr1.1-001102",14.2475471465013,17.7008340354894,24.683499454288,14.2284377878431,23.7902450735576,25.509592034395,70.0314772427788,66.06838619469,1.38741920006875,5.003642331899,0.000723184499876401,0.487685321813649
