"","ID","U.1","U.2","U.3","R.4","U.4","R.1","R.2","R.3","logFC","logCPM","PValue","FDR"
"1","PmetTSAr1.1-014999",34.2431486867153,94.634259001089,48.9013547879186,60.5982496982418,12.4781226523058,10.6812374964433,17.5525487994134,14.2030130812602,-2.11750120624394,5.19803801217798,3.07012331701581e-08,0.000530855022745203
"2","PmetTSAr1.1-009132",4.19526244849178,65.1378665851652,4.67727734798534,33.2087719216997,2.21606003387945,2.96567090759034,0.683462077145302,1.73111516779903,-3.81375245980745,3.84533378851732,6.44079935105818e-07,0.00556839307895735
"3","PmetTSAr1.1-014155",2.5879865753683,905.565583233519,3.02482606935579,9.58243769235962,2.38652619033171,3.97833902237729,4.22503829508005,4.72122318490644,-5.90868058388889,6.87048528097736,3.60979581197999e-05,0.20805659794982
"4","PmetTSAr1.1-009807",3.84111691712559,2.06299173147086,2.43666544475883,4.38386825601877,3.06839081614077,3.80956100324613,28.6122078659465,33.5206846128357,2.43657597835862,3.36072699169211,0.000180591556432169,0.78065215056716
"5","PmetTSAr1.1-016580",11.7140444990355,30.6815153254922,12.1553195750038,6.12965649956607,4.87533207453479,2.74867059727885,3.69690850819504,6.57036893232813,-1.76254960231041,3.30273632589806,0.000234756812379705,0.811836008571497
"6","PmetTSAr1.1-000001",812.818478413306,5008.02216174826,372.221652423504,7358.92419478918,1404.1638239286,23.8218118430834,1954.39087605504,1326.82108906487,-1.52494846828459,11.1565135658147,0.0978481179432115,1
"7","PmetTSAr1.1-000002",13575.4606538601,141050.256155951,19747.072856111,39678.7019475803,35492.622062001,3384.7708402386,3602.68394092315,66562.0470418238,-0.97307235439347,15.30159351315,0.253547145457067,1
"8","PmetTSAr1.1-000003",120.709142267968,39109.4949501671,4342.89402907757,13048.4868758041,23572.7078856138,205.49929386498,4011.5495953463,20400.5627560869,-0.232608464988178,13.6774460868183,0.831497909230824,1
"9","PmetTSAr1.1-000004",1766.61412027431,2972.28825719747,1368.28567400285,6114.68151596587,2518.56927511964,794.148802303278,4566.36546969803,4931.55367779402,0.0678778990324429,11.6115375806244,0.908688101772079,1
"10","PmetTSAr1.1-000005",5357.67705029141,56733.1065908296,8214.86745139451,15014.6323909814,13756.7211053917,1471.88899369724,1559.9711246261,25664.8839813637,-1.00700653089448,13.9632342400396,0.230619651552417,1
"11","PmetTSAr1.1-000006",5017.1252589369,4103.90506207088,4956.03747639551,4694.61856337019,5181.28473213531,5856.71781957912,5806.25887701376,5214.00085483105,0.232760150576564,12.3173589117259,0.570117506605225,1
"12","PmetTSAr1.1-000007",5563.38112008727,8671.63211619394,5792.00977748932,7468.13294824664,6715.37786051183,4844.89359488783,2617.5976225504,5201.4502698645,-0.504658476042656,12.5165287721625,0.262914337268374,1
"13","PmetTSAr1.1-000008",57.4805439371276,1858.3166156443,19.4933235580706,1422.31307966514,102.859278803297,5.13567401070523,1117.86436008725,1322.611331725,-0.397794397582461,9.52804233302796,0.732283412374677,1
"14","PmetTSAr1.1-000009",1608.09313204201,1816.04723186969,1539.80451519484,1943.37267742255,1648.81685166889,1572.19135935232,1991.76382509167,2101.21972196915,0.0825338039113021,10.7958161275746,0.841691221333835,1
"15","PmetTSAr1.1-000010",611.173461246188,763.263047203125,612.359233151805,747.274958826846,652.817192749595,654.280046734728,809.99576079134,814.529029975983,0.100653638917652,9.46816099869728,0.80508624241957,1
"16","PmetTSAr1.1-000011",585.429805312261,721.1692371929,587.964571055426,714.454139848157,632.12260135629,607.215090542725,778.090508371875,767.592202812705,0.0941855424046064,9.39728063586386,0.8172448629305,1
"17","PmetTSAr1.1-000012",37.2942486492548,579.568996220027,36.8860734568664,798.756314364341,172.068538322917,45.5459540198224,193.1091032516,301.646817988981,-1.02782594489355,8.08023996853793,0.202996415228712,1
