"","ID","U.1","U.2","U.3","R.2","U.4","R.1","R.3","R.4","logFC","logCPM","PValue","FDR"
"1","PmetTSAr1.1-000001",812.818478413306,5008.02216174826,372.221652423504,1954.39087605504,1404.1638239286,23.8218118430834,1326.82108906487,7358.92419478918,0.311895846625725,11.1565135096988,0.746455737239532,1
"2","PmetTSAr1.1-000002",13575.4606538601,141050.256155951,19747.072856111,3602.68394092315,35492.622062001,3384.7708402386,66562.0470418238,39678.7019475803,-0.294450346060771,15.3015935093772,0.735610174115939,1
"3","PmetTSAr1.1-000003",120.709142267968,39109.4949501671,4342.89402907757,4011.5495953463,23572.7078856138,205.49929386498,20400.5627560869,13048.4868758041,0.266206897308698,13.6774460757207,0.807675374119986,1
"4","PmetTSAr1.1-000004",1766.61412027431,2972.28825719747,1368.28567400285,4566.36546969803,2518.56927511964,794.148802303278,4931.55367779402,6114.68151596587,0.427907167558084,11.6115375605696,0.464848072861624,1
"5","PmetTSAr1.1-000005",5357.67705029141,56733.1065908296,8214.86745139451,1559.9711246261,13756.7211053917,1471.88899369724,25664.8839813637,15014.6323909814,-0.362243287253131,13.9632342305179,0.673877900846014,1
"6","PmetTSAr1.1-000006",5017.1252589369,4103.90506207088,4956.03747639551,5806.25887701376,5181.28473213531,5856.71781957912,5214.00085483105,4694.61856337019,0.0751580973841702,12.3173589141113,0.856430479506754,1
"7","PmetTSAr1.1-000007",5563.38112008727,8671.63211619394,5792.00977748932,2617.5976225504,6715.37786051183,4844.89359488783,5201.4502698645,7468.13294824664,0.0976187360059809,12.5165287670924,0.834511156914826,1
"8","PmetTSAr1.1-000008",57.4805439371276,1858.3166156443,19.4933235580706,1117.86436008725,102.859278803297,5.13567401070523,1322.611331725,1422.31307966514,-0.0978594937973799,9.52804214126979,0.93306045593187,1
"9","PmetTSAr1.1-000009",1608.09313204201,1816.04723186969,1539.80451519484,1991.76382509167,1648.81685166889,1572.19135935232,2101.21972196915,1943.37267742255,0.0628829132449703,10.7958161205781,0.879696046899329,1
"10","PmetTSAr1.1-000010",611.173461246188,763.263047203125,612.359233151805,809.99576079134,652.817192749595,654.280046734728,814.529029975983,747.274958826846,0.0367263381661104,9.46816098098788,0.928722952338539,1
