"","ID","U.1","U.2","R.2","R.3","U.3","U.4","R.1","R.4","logFC","logCPM","PValue","FDR"
"1","PmetTSAr1.1-010252",0.681049098781133,2.45803270132699,3.63477559209093,3.42288680905717,13.947809097585,30.9225607804409,1.3261130074591,19.6304189163319,2.68988853566293,3.2570383660376,8.31880238932425e-05,0.975504652417391
"2","PmetTSAr1.1-014155",2.5879865753683,905.565583233519,4.22503829508005,4.72122318490644,3.02482606935579,2.38652619033171,3.97833902237729,9.58243769235962,-5.59439997420703,6.87041862461654,0.000112833803992527,0.975504652417391
"3","PmetTSAr1.1-013353",3.56869727761313,217.404213744153,5.28129786885006,3.6196044417616,3.05283371814612,3.51160282291666,5.06334057393473,3.4139858984925,-3.93178261395311,4.93627984506955,0.000173138680453353,0.997913641239641
"4","PmetTSAr1.1-000001",812.818478413306,5008.02216174826,1954.39087605504,1326.82108906487,372.221652423504,1404.1638239286,23.8218118430834,7358.92419478918,0.00901682956968941,11.1565118999185,0.992526337953455,1
"5","PmetTSAr1.1-000002",13575.4606538601,141050.256155951,3602.68394092315,66562.0470418238,19747.072856111,35492.622062001,3384.7708402386,39678.7019475803,-1.19327084070177,15.3015934011459,0.152926105696748,1
"6","PmetTSAr1.1-000003",120.709142267968,39109.4949501671,4011.5495953463,20400.5627560869,4342.89402907757,23572.7078856138,205.49929386498,13048.4868758041,-0.628407084835722,13.6774457573653,0.562154432580306,1
"7","PmetTSAr1.1-000004",1766.61412027431,2972.28825719747,4566.36546969803,4931.55367779402,1368.28567400285,2518.56927511964,794.148802303278,6114.68151596587,-0.39917762250717,11.6115369852605,0.488645360910041,1
"8","PmetTSAr1.1-000005",5357.67705029141,56733.1065908296,1559.9711246261,25664.8839813637,8214.86745139451,13756.7211053917,1471.88899369724,15014.6323909814,-1.21562470605279,13.963233957368,0.13943672782792,1
"9","PmetTSAr1.1-000006",5017.1252589369,4103.90506207088,5806.25887701376,5214.00085483105,4956.03747639551,5181.28473213531,5856.71781957912,4694.61856337019,0.0386837022124814,12.3173589825418,0.923074275619721,1
"10","PmetTSAr1.1-000007",5563.38112008727,8671.63211619394,2617.5976225504,5201.4502698645,5792.00977748932,6715.37786051183,4844.89359488783,7468.13294824664,0.170483970203731,12.5165286216475,0.706477122673809,1
"11","PmetTSAr1.1-000008",57.4805439371276,1858.3166156443,1117.86436008725,1322.611331725,19.4933235580706,102.859278803297,5.13567401070523,1422.31307966514,-1.49102072105581,9.5280366404339,0.189097887615911,1
"12","PmetTSAr1.1-000009",1608.09313204201,1816.04723186969,1991.76382509167,2101.21972196915,1539.80451519484,1648.81685166889,1572.19135935232,1943.37267742255,-0.165119623198937,10.7958159198715,0.67872027411596,1
"13","PmetTSAr1.1-000010",611.173461246188,763.263047203125,809.99576079134,814.529029975983,612.359233151805,652.817192749595,654.280046734728,747.274958826846,-0.169388596522351,9.46816047297301,0.666817337088862,1
