"","ID","U.1","U.2","R.3","R.4","U.3","U.4","R.1","R.2","logFC","logCPM","PValue","FDR"
"1","PmetTSAr1.1-005298",0.354145531366189,77.2085628863245,204.192902747203,65.292480308669,1.40038243951657,1.26144955774676,0.289333747081985,4.722101623913,-5.49746084324237,5.47113426531157,1.1521858911975e-06,0.00996122312234794
"2","PmetTSAr1.1-009865",3.59593924156438,11.1489340381617,11.6456838561025,11.3282259359069,1.62444362983922,2.7615517345267,1.44666873540992,2.73384830858121,-2.13830431423983,2.54129686880201,6.84952974135316e-07,0.00996122312234794
"3","PmetTSAr1.1-006173",5.14873118678536,10.3588520984494,6.17693366691926,8.41857886332809,85.7314129472043,7.46641765260922,47.3301787934947,33.582841154276,2.532642914802,4.67905834952202,2.71730764391757e-06,0.0156616554903262
"4","PmetTSAr1.1-000501",28.1681907255876,115.747004167844,123.617360391467,57.1066732111472,6.94589690000218,22.5697191142799,6.22067556226267,23.5483752034609,-2.45332389727668,5.58554354078329,4.62450920908185e-06,0.0199905971835586
"5","PmetTSAr1.1-000037",280.265325130412,38306.7716994195,10769.6215506166,9545.23300512492,429.553309497312,1503.0682879022,69.9223222114796,557.829320782775,-4.52388723819789,12.9074142896726,1.24515036374268e-05,0.0307569927706781
"6","PmetTSAr1.1-007357",0.790016954586114,47.6243835882104,98.1227551929721,91.9060521991901,0.81222181491961,0.78414431968042,0.554556348573804,7.6112822227545,-4.60898966122351,4.95636920488758,9.80478712110987e-06,0.0307569927706781
"7","PmetTSAr1.1-008612",4.84906958332166,41.3037280705124,11.9210885418888,13.694738888271,2.38065014717817,5.14807792485841,0.868001241245954,3.01344643104974,-2.65349765047256,3.38111024834694,1.21688679359071e-05,0.0307569927706781
"8","PmetTSAr1.1-010136",2.53350264746581,4.52102443279785,4.79991023798821,4.38386825601877,1.28835184435524,1.50010217677993,0.868001241245954,1.83292102507149,-1.56430078286839,1.46506677662562,1.66779635556435e-05,0.0320420742045147
"9","PmetTSAr1.1-014155",2.5879865753683,905.565583233519,4.72122318490644,9.58243769235962,3.02482606935579,2.38652619033171,3.97833902237729,4.22503829508005,-6.08037583202514,6.87039989722223,1.5557727757925e-05,0.0320420742045147
"10","PmetTSAr1.1-007989",1.68900176497721,2.23856549585136,2.7147033313212,0.853496474623124,59.4042230842928,3.98890806098301,6.14834212549218,3.97650663066358,3.29231776151376,3.35320007561719,2.14153501670358e-05,0.0370292819738216
"11","PmetTSAr1.1-000987",68.5135393373819,213.761058133258,168.429637121537,117.976489969496,22.7142031689587,23.9675415971885,68.668542640791,23.8901062420335,-2.02948786947674,6.46806132447768,3.55040294423826e-05,0.0558091066443853
"12","PmetTSAr1.1-010035",2.39729282770959,9.48098327654695,15.1079141917006,12.1041318219279,2.15658895685552,2.45471265291262,1.73600248249191,3.54157621793475,-1.98125993009054,2.62255057510272,3.89511136078511e-05,0.0561253087827794
"13","PmetTSAr1.1-009132",4.19526244849178,65.1378665851652,1.73111516779903,33.2087719216997,4.67727734798534,2.21606003387945,2.96567090759034,0.683462077145302,-3.30278149578091,3.84487200957842,8.79704986197822e-05,0.117007530125743
