"","ID","U.1","U.2","U.3","R.3","U.4","R.1","R.2","R.4","logFC","logCPM","PValue","FDR"
"1","PmetTSAr1.1-005796",2.17935711609962,3.02864743556361,96.6263883266432,4.95728434415176,3.06839081614077,3.15856007231167,2.01931977338385,2.52169412956832,-3.30826143081587,3.88594633032474,0.000325140354436124,0.710450633292631
"2","PmetTSAr1.1-005797",2.26108300795336,3.68704905199048,114.10316117181,5.11465845031531,3.20476374130259,3.71311642088547,2.11251914754003,2.32771765806307,-3.46000241064747,4.10056153900078,0.00023831961408305,0.710450633292631
"3","PmetTSAr1.1-009228",2.77868032302702,202.612124095096,7.84214166129278,7.39658298968675,6.98911241454288,2.33878112224604,2.95131351494562,4.92700237623349,-3.67978805293462,4.89428101907791,0.000212411777604419,0.710450633292631
"4","PmetTSAr1.1-014155",2.5879865753683,905.565583233519,3.02482606935579,4.72122318490644,2.38652619033171,3.97833902237729,4.22503829508005,9.58243769235962,-5.50394551564107,6.87049195030113,0.000164331907299026,0.710450633292631
"5","PmetTSAr1.1-016580",11.7140444990355,30.6815153254922,12.1553195750038,6.57036893232813,4.87533207453479,2.74867059727885,3.69690850819504,6.12965649956607,-1.8087784161515,3.30275804714918,0.000124499177659591,0.710450633292631
"6","PmetTSAr1.1-018779",3.81387495317434,124.832946474535,8.06620285161543,7.94739236125917,7.02320564583333,1.13322384273777,1.77078810896737,5.1597741420398,-3.26096587100948,4.32065507348369,0.000328703086365221,0.710450633292631
"7","PmetTSAr1.1-018803",6.29289367273766,139.712823005782,19.43730826049,28.2486520563569,8.83014690422734,2.70044830609852,5.12596557858977,12.142927116229,-2.74970082951469,4.79873965837446,0.000160524213058781,0.710450633292631
"8","PmetTSAr1.1-021573",2.69695443117328,51.2675391991057,12.2953578189555,11.0555309579892,4.12528098614482,1.61544675454108,2.5163831022168,6.12965649956607,-2.42613238873998,3.52247287057698,0.000323987347402756,0.710450633292631
"9","PmetTSAr1.1-006211",8.4177668609348,112.059955115854,22.1260425443618,13.2981119708198,14.1145977542476,3.206782363492,3.91437371455946,6.63399532547974,-2.48347918919756,4.52350202003097,0.000394925081913172,0.758738843484517
"10","PmetTSAr1.1-013353",3.56869727761313,217.404213744153,3.05283371814612,3.6196044417616,3.51160282291666,5.06334057393473,5.28129786885006,3.4139858984925,-3.71860075903302,4.93652806765039,0.000526875466497591,0.911020369120984
"11","PmetTSAr1.1-000001",812.818478413306,5008.02216174826,372.221652423504,1326.82108906487,1404.1638239286,23.8218118430834,1954.39087605504,7358.92419478918,0.514387948764855,11.1565137324773,0.5923125434699,1
"12","PmetTSAr1.1-000002",13575.4606538601,141050.256155951,19747.072856111,66562.0470418238,35492.622062001,3384.7708402386,3602.68394092315,39678.7019475803,-1.55215639647767,15.3015935243553,0.0579501037088555,1
"13","PmetTSAr1.1-000003",120.709142267968,39109.4949501671,4342.89402907757,20400.5627560869,23572.7078856138,205.49929386498,4011.5495953463,13048.4868758041,-0.64755687702035,13.6774461197778,0.551875501624443,1
"14","PmetTSAr1.1-000004",1766.61412027431,2972.28825719747,1368.28567400285,4931.55367779402,2518.56927511964,794.148802303278,4566.36546969803,6114.68151596587,0.342208923651147,11.6115376401868,0.560013481142355,1
"15","PmetTSAr1.1-000005",5357.67705029141,56733.1065908296,8214.86745139451,25664.8839813637,13756.7211053917,1471.88899369724,1559.9711246261,15014.6323909814,-1.59341906139035,13.963234268319,0.0474521238234968,1
"16","PmetTSAr1.1-000006",5017.1252589369,4103.90506207088,4956.03747639551,5214.00085483105,5181.28473213531,5856.71781957912,5806.25887701376,4694.61856337019,0.159010068150494,12.3173589046412,0.69961974327701,1
"17","PmetTSAr1.1-000007",5563.38112008727,8671.63211619394,5792.00977748932,5201.4502698645,6715.37786051183,4844.89359488783,2617.5976225504,7468.13294824664,-0.220952463707503,12.5165287872205,0.633550728464878,1
"18","PmetTSAr1.1-000008",57.4805439371276,1858.3166156443,19.4933235580706,1322.611331725,102.859278803297,5.13567401070523,1117.86436008725,1422.31307966514,-0.29894008173405,9.52804290254467,0.797267417979331,1
"19","PmetTSAr1.1-000009",1608.09313204201,1816.04723186969,1539.80451519484,2101.21972196915,1648.81685166889,1572.19135935232,1991.76382509167,1943.37267742255,0.0184611159789256,10.7958161483541,0.964422332884062,1
"20","PmetTSAr1.1-000010",611.173461246188,763.263047203125,612.359233151805,814.529029975983,652.817192749595,654.280046734728,809.99576079134,747.274958826846,0.0321162149042993,9.46816105129377,0.93739279783467,1
"21","PmetTSAr1.1-000011",585.429805312261,721.1692371929,587.964571055426,767.592202812705,632.12260135629,607.215090542725,778.090508371875,714.454139848157,0.037307904260677,9.39728069110676,0.927211298949374,1
"22","PmetTSAr1.1-000012",37.2942486492548,579.568996220027,36.8860734568664,301.646817988981,172.068538322917,45.5459540198224,193.1091032516,798.756314364341,0.340240787718481,8.0802414259999,0.682025924652593,1
"23","PmetTSAr1.1-000013",21.2487318819713,221.222943119429,21.1737824854905,182.435932570093,68.5955813563915,23.4360335136408,123.737702421352,266.290900082415,0.111969472255454,6.85865219625888,0.881482760483756,1
"24","PmetTSAr1.1-000014",21.7390872330937,228.50925434122,20.9217136463775,182.278558463929,66.822733329288,23.5565892415916,122.929974511998,264.040773012954,0.0741709037066713,6.86277110417551,0.921532830226402,1
"25","PmetTSAr1.1-000015",23.4008470341197,223.944336467327,21.4258513246035,176.731121221664,67.4023182612257,24.1111455901654,125.539556988371,260.471605937257,0.100208132677828,6.85068559027781,0.892437736383278,1
"26","PmetTSAr1.1-000016",21.984264908655,225.656180670036,22.6021725737974,180.940878561539,69.1410730570388,25.0997025593622,124.700762620966,266.872829496931,0.106755084609592,6.8723510312033,0.885623240710212,1
"27","PmetTSAr1.1-000017",21.766329197045,226.095115080988,21.9299890028295,180.940878561539,70.5048023086569,23.3878112224604,123.023173886154,263.730410658545,0.0927676031838022,6.86367245593995,0.901193552052084,1
"28","PmetTSAr1.1-000018",23.319121142266,226.095115080988,22.4621343298458,183.812955999024,69.2092595196197,25.1961471417228,121.376651609395,264.545111838868,0.0760291658652088,6.87083865682924,0.918050010015472,1
"29","PmetTSAr1.1-000019",21.6846033051913,227.631385519317,22.6861955201684,180.586786822671,68.0159964244538,23.9905898622146,125.322091782007,262.527756535213,0.0844652077012999,6.86532470663611,0.909750466065543,1
"30","PmetTSAr1.1-000020",22.0659908005087,222.144705382426,21.7339354612971,182.081840831225,65.8681228531553,23.9905898622146,120.53785724199,264.506316544566,0.0841103994677379,6.85052891581535,0.910363501465775,1
"31","PmetTSAr1.1-000021",21.8480550888987,224.339377437183,21.4258513246035,175.432784845815,66.7545468667071,24.5933685019687,121.190252861083,262.139803592202,0.0995578302585408,6.84237245759013,0.893652560087433,1
"32","PmetTSAr1.1-000022",22.2294425842162,220.784008708478,20.5015989145226,178.934358707954,69.8229376828479,23.4842558048211,123.955167627716,266.213309493813,0.127995204300463,6.85520533234215,0.864193583155545,1
"33","PmetTSAr1.1-000023",21.7118452691425,222.056918500236,21.2858130806518,184.167047737892,67.9137167305825,24.496923919608,122.681442847582,263.846796541449,0.0924774434723481,6.85868201747886,0.901481864307819,1
"34","PmetTSAr1.1-000024",21.3032158098738,221.530197207095,23.1903331983944,174.606570788456,67.0272927170307,24.2558124637064,122.370778267061,265.631380079297,0.121380679755184,6.84581502861257,0.870088767676227,1
